time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
23:06:34.804,,,,,0,,,,,,,,,,,,,99,,,,
23:06:35.208,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:06:35.443,,,,,,,0,,,0,,,,,,0,,,,,,
23:06:35.649,,,,,,,,,,,,,,,,,,,,0,0,
23:06:35.839,,,,,0,,,,,,,,,,,,,99,,,,
23:06:36.267,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:06:36.499,0,,,,,,0,,,0,,0,135.63290016876,0,136.99,0,,,,,,
23:06:36.739,,,,,,,,0,354.717647143278,,,,,,,,,,,0,0,
23:06:36.968,,,,,0,,,,,,,,,,,,,99,,,,
23:06:37.428,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:06:37.695,,38.2368628290926,,,,,0,,,0,,0,135.63290016876,0,136.99,0,,,,,,
23:06:37.963,,,0,,,,,0,354.717647143278,,,,,,,,,,,0,0,
23:06:38.264,,,,,0,,,,,,,,,,,,,99,,,,
23:06:38.677,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:06:38.893,,38.2368628290926,,,,,0,,,0,,0,135.63290016876,0,136.99,0,,,,,,
23:06:39.163,,,0,,,,,0,354.717647143278,,,,,,,,,,,0,0,
23:06:39.458,,,,,0,,,,,,,,,,,,,99,,,,
23:06:39.984,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:06:40.193,,38.2368628290926,,,,,0,,,0,,0,135.63290016876,0,136.99,0,,,,,,
23:06:40.467,,,0,,,,,0,354.717647143278,,,,,,,,,,,0,0,
23:06:40.719,,,,,0,,,,,,,,,,,,,99,,,,
23:06:41.127,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:06:41.359,,38.2368628290926,,,,,0,,,0,,0,135.63290016876,0,136.99,0,,,,,,
23:06:41.616,,,0,,,,,0,354.717647143278,,,,,,,,,,,0,0,
23:06:41.901,,,,,0,,,,,,,,,,,,,99,,,,
23:06:42.380,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:06:42.685,,38.2368628290926,,,,,0,,,0,,0,135.63290016876,0,136.99,0,,,,,,
23:06:43.003,,,0,,,,,0,354.717647143278,,,,,,,,,,,0,0,
23:06:43.247,,,,,0,,,,,,,,,,,,,99,,,,
23:06:43.723,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:06:43.993,,38.2368628290926,,,,,0,,,0,,0,135.63290016876,0,136.99,0,,,,,,
