time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
22:22:39.690,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:40.111,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:40.332,,,,,,,0,,,0,,,,,,0,,,,,,
22:22:40.734,,,,,,,,,,,,,,,,,,,,0,0,
22:22:40.970,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:41.417,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:41.633,0,,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:41.925,,,,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:42.119,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:42.630,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:42.862,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:43.055,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:43.249,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:43.647,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:43.837,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:44.037,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:44.250,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:44.772,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:45.021,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:45.228,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:45.426,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:45.832,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:46.149,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:46.400,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:46.595,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:47.103,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:47.367,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:47.630,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:47.902,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:48.367,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:48.600,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:48.803,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:49.051,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:49.462,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:49.694,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:49.962,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:50.229,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:50.677,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:50.911,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:51.190,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:51.379,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:51.858,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:52.086,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:52.313,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:52.568,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:53.015,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:53.218,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:53.438,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:53.737,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:54.227,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:54.483,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:54.764,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:54.993,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:55.612,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:55.896,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:56.185,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:56.494,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:56.940,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:57.183,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:57.434,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:57.719,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:58.190,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:58.453,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:58.703,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:22:58.912,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:22:59.404,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:22:59.653,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:22:59.910,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:23:00.126,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:23:00.605,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:23:00.861,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:23:01.058,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:23:01.245,,,,,-0.01,,,,,,,,,,,,,99,,,,
22:23:01.727,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
22:23:01.971,,38.008492258798,,,,,0,,,0,,0,183.731194337132,0,185.57,0,,,,,,
22:23:02.272,,,0,,,,,0,483.395113613333,,,,,,,,,,,0,0,
22:23:02.532,,,,,-0.01,,,,,,,,,,,,,99,,,,
