time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
23:55:52.351,,,,,-0.46,,,,,,,,,,,,,54,,,,
23:55:52.791,,,,,,,,,,,-1,,,,,,,,29.8039215686275,,,
23:55:52.989,,38.2020385827153,,,,,8.45962566581326,,,3729,,0.00437691903987066,156.667470585786,0.00442068823026936,158.23,24.3418678845722,,,,,,
23:55:53.257,,,0,,,,,0,410.102383009139,,,,,,,,,,,0,0,
23:55:53.472,,,,,0.01,,,,,,,,,,,,,101,,,,
23:55:53.922,,,,,,,,,,,-1,,,,,,,,39.6078431372549,,,
23:55:54.227,,38.2037196139281,,,,,20.0742498312586,,,4731,,0.0112708681025461,156.674364534849,0.0113835767835715,158.23,57.761981035294,,,,,,
23:55:54.478,,,0,,,,,0,410.102383009139,,,,,,,,,,,0,0,
23:55:54.672,,,,,-0.04,,,,,,,,,,,,,96,,,,
23:55:55.102,,,,,,,,,,,-1,,,,,,,,34.9019607843137,,,
23:55:55.343,,38.2055581818238,,,,,24.3154056859751,,,6029,,0.0188108788562376,156.681904545603,0.0189989876448,158.23,69.9655535775862,,,,,,
23:55:55.586,,,3.73910360046675,,,127.975819399869,,0.00584556427777778,410.108228573417,,,,,,,,,,,0.11741163121644,19,
23:55:55.826,,,,,-0.25,,,,,,,,,,,,,75,,,,
23:55:56.234,,,,,,,,,,,-1,,,,,,,,31.3725490196078,,,
23:55:56.492,426.335053497571,38.2065036591401,,,,,19.1508018223582,,,6078,,0.0249216895908988,156.688015356337,0.0251709064868078,158.23,55.1048363436838,,,,,,
23:55:56.801,,,7.51541987676653,,,76.6032072894326,,0.0142869392777778,410.116669948417,,,,,,,,,,,0.15235732411509,25,
23:55:57.018,,,,,-0.29,,,,,,,,,,,,,71,,,,
23:55:57.383,,,,,,,,,,,1,,,,,,,,30.9803921568627,,,
23:55:57.599,212.97514816801,38.2070597902178,,,,,17.9116817176078,,,6005,,0.0304276300955208,156.693521296842,0.030731906396476,158.23,51.5393715022733,,,,,,
23:55:57.827,,,10.3154528407317,,,61.764419715889,,0.0225486091111111,410.12493161825,,,,,,,,,,,0.179768486787014,29,
23:55:58.046,,,,,-0.59,,,,,,,,,,,,,41,,,,
23:55:58.439,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:55:58.692,134.942381348601,38.2062901366587,,,,,0,,,4510,,0.0304276300955208,156.693521296842,0.030731906396476,158.23,0,,,,,,
23:55:58.975,,,12.4388742500562,,,0,,0.0311552641111111,410.13353827325,,,,,,,,,,,,27,
23:55:59.174,,,,,-0.74,,,,,,,,,,,,,26,,,,
23:55:59.614,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:55:59.888,97.6644909412571,38.2054883774087,,,,,0,,,3916,,0.0304276300955208,156.693521296842,0.030731906396476,158.23,0,,,,,,
23:56:00.155,,,13.5457811668582,,,0,,0.0383698463333333,410.140752855472,,,,,,,,,,,,22,
23:56:00.382,,,,,-0.72,,,,,,,,,,,,,28,,,,
23:56:00.776,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:01.006,79.3008912029111,38.2048163236435,,,,,0,,,3510,,0.0304276300955208,156.693521296842,0.030731906396476,158.23,0,,,,,,
23:56:01.906,,,14.1982266635813,,,0,,0.0471201048333333,410.149503113972,,,,,,,,,,,-0.0388437533319312,18,
23:56:02.094,,,,,-0.32,,,,,,,,,,,,,68,,,,
23:56:02.588,,,,,,,,,,,1,,,,,,,,20.3921568627451,,,
23:56:02.859,76.7348185252001,38.2053982764756,,,,,11.1356545667249,,,3898,,0.0361575269327424,156.699251193679,0.0365191022020698,158.23,32.041918044537,,,,,,
23:56:03.055,,,14.0930241397191,,,85.6588812824992,,0.0512722586111111,410.15365526775,,,,,,,,,,,-0.0866815870174561,13,
23:56:03.280,,,,,-0.51,,,,,,,,,,,,,49,,,,
23:56:03.728,,,,,,,,,,,1,,,,,,,,18.4313725490196,,,
23:56:03.932,75.6007901828172,38.2056465636287,,,,,8.7385379687608,,,4245,,0.0387622326545775,156.701855899401,0.0391498549811233,158.23,25.1444147936118,,,,,,
23:56:04.160,,,14.0857908231786,,,62.4181283482914,,0.0555687699444444,410.157951779083,,,,,,,,,,,,14,
23:56:04.352,,,,,-0.63,,,,,,,,,,,,,37,,,,
23:56:04.768,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:05.001,69.755426822171,38.2052463495338,,,,,0,,,1512,,0.0387622326545775,156.701855899401,0.0391498549811233,158.23,0,,,,,,
23:56:05.216,,,14.0106440301502,,,0,,0.0593815558333333,410.161764564972,,,,,,,,,,,,13,
23:56:05.416,,,,,-0.46,,,,,,,,,,,,,54,,,,
23:56:05.884,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:56:06.118,67.1395871259673,38.2051609233651,,,,,3.56624605702828,,,1572,,0.0398685314154758,156.702962198162,0.0402672167296305,158.23,10.2615758419274,,,,,,
23:56:06.363,,,13.7999793355244,,,32.4204187002571,,0.0628893152777778,410.165272324417,,,,,,,,,,,,11,
23:56:06.582,,,,,-0.47,,,,,,,,,,,,,53,,,,
23:56:07.001,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:56:07.284,65.1638328941373,38.2051054364052,,,,,3.43340666827694,,,1542,,0.0409810883158783,156.704074755062,0.0413908991990371,158.23,9.87934157074454,,,,,,
23:56:07.531,,,13.4144497595126,,,42.9175833534618,,0.0654851781666667,410.167868187306,,,,,,,,,,,-0.0316379564201066,8,
23:56:07.729,,,,,-0.48,,,,,,,,,,,,,52,,,,
23:56:08.138,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:56:08.400,64.1732918175679,38.2051179078874,,,,,3.36425624642852,,,1540,,0.0420239944821493,156.705117661228,0.0424442344269708,158.23,9.68036699441087,,,,,,
23:56:08.685,,,12.9579940317314,,,56.0709374404754,,0.067406665,410.169789674139,,,,,,,,,,,-0.0500809443895944,6,
23:56:08.891,,,,,-0.46,,,,,,,,,,,,,54,,,,
23:56:09.337,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:56:09.577,64.0420497620491,38.2052179906239,,,,,3.50272513489291,,,1544,,0.0431686099422377,156.706262276689,0.0436002960416601,158.23,10.0787996818931,,,,,,
23:56:09.869,,,12.4254246888885,,,87.5681283723228,,0.0687219131111111,410.17110492225,,,,,,,,,,,-0.0547928295997674,4,
23:56:10.078,,,,,-0.47,,,,,,,,,,,,,53,,,,
23:56:10.484,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:56:10.760,64.4764126549036,38.20537361371,,,,,3.47125875216845,,,1559,,0.0443094242818643,156.707403091028,0.044752518524683,158.23,9.98825778780203,,,,,,
23:56:11.016,,,11.7479467913248,,,,,0.0687219131111111,410.17110492225,,,,,,,,,,,-0.0669667153292994,0,
23:56:11.234,,,,,-0.47,,,,,,,,,,,,,53,,,,
23:56:11.698,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:56:11.946,66.1422592128073,38.2056527171403,,,,,3.47348534533854,,,1560,,0.0454542259059513,156.708547892652,0.0459087681650108,158.23,9.99466462409954,,,,,,
23:56:12.221,,,11.1117974785404,,,,,0.0687219131111111,410.17110492225,,,,,,,,,,,-0.0483162219762872,0,
23:56:12.440,,,,,-0.46,,,,,,,,,,,,,54,,,,
23:56:12.900,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:56:13.127,67.8488701022965,38.2059386504103,,,,,3.57532047447619,,,1576,,0.0466270415585708,156.709720708305,0.0470933119741566,158.23,10.2876867219324,,,,,,
23:56:13.404,,,10.551842259502,,,,,0.0687219131111111,410.17110492225,,,,,,,,,,,-0.0360177039751634,0,
23:56:13.629,,,,,-0.46,,,,,,,,,,,,,54,,,,
23:56:14.050,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:56:14.289,69.5603390228245,38.2062253976166,,,,,3.64111000097353,,,1605,,0.0478031957430598,156.710896862489,0.0482812277004904,158.23,10.4769906019679,,,,,,
23:56:15.625,,,9.63908655490601,,,,,0.0687219131111111,410.17110492225,,,,,,,,,,,-0.0196820674760712,0,
23:56:15.842,,,,,-0.46,,,,,,,,,,,,,54,,,,
23:56:16.302,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:56:16.533,72.9923377442944,38.2068004101299,,,,,3.78630068014007,,,1669,,0.0501617309224027,156.713255397669,0.0506633482316267,158.23,10.8947646820464,,,,,,
23:56:16.774,,,9.22619860615528,,,,,0.0687219131111111,410.17110492225,,,,,,,,,,,0,0,
23:56:16.974,,,,,-0.04,,,,,,,,,,,,,96,,,,
23:56:17.442,,,,,,,,,,,1,,,,,,,,38.0392156862745,,,
23:56:17.665,81.8546923441935,38.2082852489093,,,,,19.3668233710487,,,4802,,0.056252110550144,156.719345777296,0.0568146316556454,158.23,55.726420348245,,,,,,
23:56:17.910,,,8.85116553666636,,,,,0.0687219131111111,410.17110492225,,,,,,,,,,,0,0,
23:56:18.101,,,,,0.01,,,,,,,,,,,,,101,,,,
23:56:18.581,,,,,,,,,,,1,,,,,,,,41.1764705882353,,,
23:56:18.861,94.4383805385435,38.2103935766689,,,,,26.0188754946687,,,6132,,0.0648998618172383,156.727993528564,0.0655488604354107,158.23,74.8671459962846,,,,,,
23:56:19.121,,,9.23110580663926,,,144.549308303715,,0.0747772426111111,410.17716025175,,,,,,,,,,,0.089175519273458,18,
23:56:19.324,,,,,0.01,,,,,,,,,,,,,101,,,,
23:56:19.776,,,,,,,,,,,2,,,,,,,,48.6274509803922,,,
23:56:20.024,99.7220881668929,38.2121868995223,,,,,29.9352848360874,,,7055,,0.0745694278054237,156.737663094552,0.0753151220834779,158.23,86.1362875087717,,,,,,
23:56:20.320,,,10.0516296490533,,,99.7842827869579,,0.0847731376111111,410.18715614675,,,,,,,,,,,0.181010545907185,30,
23:56:20.533,,,,,0.03,,,,,,,,,,,,,103,,,,
23:56:20.971,,,,,,,,,,,2,,,,,,,,49.0196078431373,,,
23:56:21.206,99.4052036331299,38.2136203505934,,,,,29.5371447705603,,,6826,,0.0842689100685184,156.747362576815,0.0851115991692036,158.23,84.9906726485565,,,,,,
23:56:21.535,,,11.1651515596375,,,75.7362686424624,,0.0979313248611111,410.200314334,,,,,,,,,,,0.232012818749245,39,
23:56:21.734,,,,,0.03,,,,,,,,,,,,,103,,,,
23:56:22.154,,,,,,,,,,,2,,,,,,,,49.0196078431373,,,
23:56:22.382,96.0228998338495,38.2147757295686,,,,,29.9136070610729,,,6913,,0.0940364979773464,156.757130164724,0.0949768629571199,158.23,86.0739115176489,,,,,,
23:56:22.638,,,12.3066156102674,,,66.4746823579398,,0.111712048611111,410.21409505775,,,,,,,,,,,0.269605052823858,45,
23:56:22.826,,,,,0.03,,,,,,,,,,,,,103,,,,
23:56:23.284,,,,,,,,,,,2,,,,,,,,48.2352941176471,,,
23:56:23.547,93.0747226241526,38.2159148685662,,,,,30.7011488642141,,,7095,,0.10397567938255,156.767069346129,0.105015436176376,158.23,88.3399974277041,,,,,,
23:56:23.806,,,13.641956537161,,,60.1983311063022,,0.128259861361111,410.2306428705,,,,,,,,,,,0.199538394089568,51,
23:56:24.009,,,,,0.01,,,,,,,,,,,,,101,,,,
23:56:24.478,,,,,,,,,,,2,,,,,,,,47.0588235294118,,,
23:56:24.715,88.7203307469664,38.2167663397715,,,,,30.262005875404,,,7132,,0.113792573215178,156.776886239961,0.11493049894733,158.23,87.076400072652,,,,,,
23:56:24.973,,,15.0539503939864,,,54.0392962060785,,0.146415976027778,410.248798985167,,,,,,,,,,,0.158275547441677,56,
23:56:25.162,,,,,-0.16,,,,,,,,,,,,,84,,,,
23:56:25.634,,,,,,,,,,,1,,,,,,,,25.8823529411765,,,
23:56:25.854,82.4516394578426,38.2167641751166,,,,,21.9076602564632,,,6208,,0.120722372663105,156.783816039409,0.121929596389736,158.23,63.0374667496182,,,,,,
23:56:26.064,,,16.3215910287198,,,38.4344916780056,,0.163692082277778,410.266075091417,,,,,,,,,,,0.112583667753283,57,
23:56:26.250,,,,,-0.29,,,,,,,,,,,,,71,,,,
23:56:26.637,,,,,,,,,,,1,,,,,,,,32.156862745098,,,
23:56:26.866,77.1008276642153,38.2164919636767,,,,,19.5164252253635,,,6543,,0.126207950256955,156.789301617003,0.127470029759524,158.23,56.1568872172147,,,,,,
23:56:27.155,,,17.5444848636672,,,33.6490090092474,,0.181275516944444,410.283658526083,,,,,,,,,,,0.0815072772211106,58,
23:56:27.356,,,,,-0.27,,,,,,,,,,,,,73,,,,
23:56:27.808,,,,,,,,,,,1,,,,,,,,32.5490196078431,,,
23:56:28.035,73.2479722866948,38.2164561148838,,,,,20.237925434856,,,6599,,0.132780640414029,156.79587430716,0.13410844681817,158.23,58.232943945012,,,,,,
23:56:28.283,,,18.7934425985,,,33.7298757247601,,0.200065733611111,410.30244874275,,,,,,,,,,,0.0569406501788439,60,
23:56:28.474,,,,,-0.27,,,,,,,,,,,,,73,,,,
23:56:28.912,,,,,,,,,,,1,,,,,,,,32.156862745098,,,
23:56:29.166,69.5456462909687,38.2162551441423,,,,,20.2256581668246,,,6595,,0.139137007446615,156.802230674193,0.140528377521081,158.23,58.1976459035239,,,,,,
23:56:29.465,,,20.0873040975522,,,32.62202930133,,0.220440874555556,410.322823883695,,,,,,,,,,,0.0378291657502757,62,
23:56:29.668,,,,,-0.29,,,,,,,,,,,,,71,,,,
23:56:30.107,,,,,,,,,,,1,,,,,,,,31.7647058823529,,,
23:56:30.350,66.0401492131732,38.2159275628491,,,,,19.6029262694619,,,6572,,0.145579482483313,156.80867314923,0.147035277308146,158.23,56.4057867631874,,,,,,
23:56:30.601,,,21.2858641948632,,,31.1157559832728,,0.240305843805556,410.342688852945,,,,,,,,,,,0.0374585091426376,63,
23:56:30.804,,,,,-0.29,,,,,,,,,,,,,71,,,,
23:56:31.255,,,,,,,,,,,1,,,,,,,,32.156862745098,,,
23:56:31.529,63.2783981391301,38.2156572092696,,,,,19.7311864382973,,,6615,,0.152061688594875,156.815155355341,0.153582305480824,158.23,56.7748447106641,,,,,,
23:56:31.797,,,22.5064903097811,,,30.8299788098396,,0.261560586916667,410.363943596056,,,,,,,,,,,0.036618752524405,64,
23:56:32.006,,,,,-0.29,,,,,,,,,,,,,71,,,,
23:56:32.474,,,,,,,,,,,1,,,,,,,,32.156862745098,,,
23:56:32.759,60.7212554279564,38.2153254412613,,,,,19.8475154286365,,,6654,,0.158822872080531,156.821916538827,0.160411100801336,158.23,57.1095716862825,,,,,,
23:56:32.951,,,23.6476965255776,,,30.5346391209793,,0.282407580111111,410.38479058925,,,,,,,,,,,0.0303379049719228,65,
23:56:33.151,,,,,-0.25,,,,,,,,,,,,,75,,,,
23:56:33.587,,,,,,,,,,,1,,,,,,,,34.1176470588235,,,
23:56:33.808,58.4304586953663,38.2148922931609,,,,,21.2240541420541,,,6736,,0.165012044449406,156.828105711196,0.1666621648939,158.23,61.0704471225821,,,,,,
23:56:34.077,,,24.7288708990523,,,32.157657790991,,0.303055685611111,410.40543869475,,,,,,,,,,,0.0245667706821204,66,
23:56:34.278,,,,,-0.15,,,,,,,,,,,,,85,,,,
23:56:34.728,,,,,,,,,,,1,,,,,,,,38.0392156862745,,,
23:56:34.959,57.0268736701306,38.2148729189675,,,,,24.4467326718184,,,6846,,0.172823182983597,156.83591684973,0.174551414813433,158.23,70.3434360354349,,,,,,
23:56:35.221,,,25.7712705337505,,,37.0405040482098,,0.324014194611111,410.42639720375,,,,,,,,,,,0.0183944435661587,66,
23:56:35.413,,,,,-0.15,,,,,,,,,,,,,85,,,,
23:56:35.827,,,,,,,,,,,1,,,,,,,,38.0392156862745,,,
23:56:36.046,55.630504845995,38.2147311838518,,,,,24.5967126268603,,,6888,,0.180250732234846,156.843344398981,0.182053239557194,158.23,70.7749908577382,,,,,,
23:56:36.310,,,26.7404500308551,,,36.7115113833736,,0.344292865,410.446675874139,,,,,,,,,,,0.0188265944313323,67,
23:56:36.520,,,,,-0.17,,,,,,,,,,,,,83,,,,
23:56:36.927,,,,,,,,,,,1,,,,,,,,35.6862745098039,,,
23:56:37.175,54.5252707558102,38.2146645357844,,,,,23.8261853564339,,,6833,,0.187726616834186,156.85082028358,0.189603883002528,158.23,68.5578628476921,,,,,,
23:56:37.463,,,27.7173647328053,,,35.5614706812446,,0.365745965361111,410.4681289745,,,,,,,,,,,0.0125561061115273,67,
23:56:37.683,,,,,-0.24,,,,,,,,,,,,,76,,,,
23:56:38.138,,,,,,,,,,,1,,,,,,,,34.5098039215686,,,
23:56:38.356,53.2689571674656,38.2143975758276,,,,,21.6634912092074,,,6785,,0.194829061629944,156.857922728376,0.196777352246243,158.23,62.3348906635603,,,,,,
23:56:38.609,,,28.6430863787646,,,32.3335689689663,,0.387083263666667,410.489466272806,,,,,,,,,,,0.00625014102267363,67,
23:56:38.820,,,,,-0.19,,,,,,,,,,,,,81,,,,
23:56:39.285,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
23:56:39.505,52.0386916879682,38.214019998421,,,,,20.6930746877757,,,6081,,0.201433066155222,156.864526732902,0.203447396816774,158.23,59.542597991184,,,,,,
23:56:39.778,,,29.4961851750787,,,31.8354995196549,,0.4081900745,410.510573083639,,,,,,,,,,,-0.0062147983043136,65,
23:56:39.976,,,,,-0.78,,,,,,,,,,,,,22,,,,
23:56:40.406,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:40.608,49.3478599159867,38.2120551864425,,,,,0,,,5610,,0.201433066155222,156.864526732902,0.203447396816774,158.23,0,,,,,,
23:56:40.845,,,30.1355967672411,,,0,,0.425967777833333,410.528350786972,,,,,,,,,,,-0.043723564235689,60,
23:56:41.056,,,,,-0.77,,,,,,,,,,,,,23,,,,
23:56:41.522,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:41.766,47.2883341504849,38.2104004345123,,,,,0,,,5171,,0.201433066155222,156.864526732902,0.203447396816774,158.23,0,,,,,,
23:56:42.052,,,30.7118105135747,,,0,,0.444411474777778,410.546794483917,,,,,,,,,,,-0.0740622217633392,55,
23:56:42.243,,,,,-0.75,,,,,,,,,,,,,25,,,,
23:56:42.658,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:42.935,45.3258022322547,38.2086838432365,,,,,0,,,4789,,0.201433066155222,156.864526732902,0.203447396816774,158.23,0,,,,,,
23:56:43.216,,,31.1332254901154,,,0,,0.460572328944444,410.562955338083,,,,,,,,,,,-0.104535339933136,50,
23:56:43.437,,,,,-0.73,,,,,,,,,,,,,27,,,,
23:56:43.919,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:44.162,43.7353817188438,38.2071798474193,,,,,0,,,4434,,0.201433066155222,156.864526732902,0.203447396816774,158.23,0,,,,,,
23:56:44.454,,,31.425583771949,,,0,,0.4757063465,410.578089355639,,,,,,,,,,,-0.127218080665077,44,
23:56:44.654,,,,,-0.72,,,,,,,,,,,,,28,,,,
23:56:45.083,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:45.314,42.343993860343,38.20577152061,,,,,0,,,4001,,0.201433066155222,156.864526732902,0.203447396816774,158.23,0,,,,,,
23:56:45.566,,,31.5170723666624,,,0,,0.4868283445,410.589211353639,,,,,,,,,,,-0.143992411151222,36,
23:56:45.777,,,,,-0.03,,,,,,,,,,,,,97,,,,
23:56:46.421,,,,,,,,,,,2,,,,,,,,50.9803921568627,,,
23:56:46.737,43.6284312763108,38.2074065510074,,,,,27.7309575976994,,,6805,,0.212395569713784,156.87548923646,0.214519525410922,158.23,79.793519574247,,,,,,
23:56:47.013,,,31.7829487877835,,,66.026089518332,,0.503710628333333,410.606093637472,,,,,,,,,,,,42,
23:56:47.274,,,,,0.09,,,,,,,,,,,,,109,,,,
23:56:47.747,,,,,,,,,,,2,,,,,,,,56.4705882352941,,,
23:56:47.943,44.3422298963925,38.2085050910352,,,,,32.7414223982776,,,7150,,0.22335652482813,156.886450191574,0.225590090076411,158.23,94.2107144991772,,,,,,
23:56:48.136,,,32.0959922717565,,,68.2112966630783,,0.518684275,410.621067284139,,,,,,,,,,,,48,
23:56:48.339,,,,,0.11,,,,,,,,,,,,,111,,,,
23:56:48.809,,,,,,,,,,,2,,,,,,,,57.6470588235294,,,
23:56:49.082,45.1316872888617,38.2097259815427,,,,,33.9157612451359,,,7273,,0.234090965009499,156.897184631756,0.236431874659594,158.23,97.5897766694415,,,,,,
23:56:49.344,,,32.5412990764949,,,62.8069652687702,,0.5367936775,410.639176686639,,,,,,,,,,,,54,
23:56:49.574,,,,,0.12,,,,,,,,,,,,,112,,,,
23:56:50.020,,,,,,,,,,,2,,,,,,,,55.2941176470588,,,
23:56:50.260,45.7188004248458,38.2107987267356,,,,,34.5977289230614,,,7353,,0.245415630109415,156.908509296856,0.24786978641051,158.23,99.5520818320323,,,,,,
23:56:50.553,,,33.0692669412559,,,58.6402185136634,,0.556609705944444,410.658992715083,,,,,,,,,,,0.130645235986385,59,
23:56:50.752,,,,,-0.79,,,,,,,,,,,,,21,,,,
23:56:51.183,,,,,,,,,,,2,,,,,,,,26.6666666666667,,,
23:56:51.432,44.4104542071319,38.2093876790328,,,,,5.46456377370059,,,6194,,0.247192898570909,156.910286565317,0.249664827556618,158.23,15.723826878509,,,,,,
23:56:51.633,,,33.5058561730129,,,9.42166167879413,,0.574010421277778,410.676393430417,,,,,,,,,,,,58,
23:56:51.827,,,,,-0.77,,,,,,,,,,,,,23,,,,
23:56:52.276,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:52.515,43.0641830544896,38.2077687141039,,,,,0,,,5148,,0.247192898570909,156.910286565317,0.249664827556618,158.23,0,,,,,,
23:56:52.811,,,33.890042642368,,,0,,0.591684009277778,410.694067018417,,,,,,,,,,,,54,
23:56:53.003,,,,,-0.75,,,,,,,,,,,,,25,,,,
23:56:53.455,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:53.706,41.7778568788158,38.2061245014968,,,,,0,,,4743,,0.247192898570909,156.910286565317,0.249664827556618,158.23,0,,,,,,
23:56:53.976,,,34.1650921635544,,,0,,0.60754618175,410.709929190889,,,,,,,,,,,-0.0305721229116205,49,
23:56:54.178,,,,,-0.74,,,,,,,,,,,,,26,,,,
23:56:54.617,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:54.829,40.6870960589177,38.2046489293393,,,,,0,,,4494,,0.247192898570909,156.910286565317,0.249664827556618,158.23,0,,,,,,
23:56:55.119,,,34.3725347277311,,,0,,0.622139040305556,410.724522049445,,,,,,,,,,,-0.0806504583969014,46,
23:56:55.312,,,,,-0.73,,,,,,,,,,,,,27,,,,
23:56:55.733,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:55.939,39.732741807925,38.2032915352514,,,,,0,,,4261,,0.247192898570909,156.910286565317,0.249664827556618,158.23,0,,,,,,
23:56:56.243,,,34.4850091611644,,,0,,0.63495075675,410.737333765889,,,,,,,,,,,-0.104440827813755,41,
23:56:56.441,,,,,-0.71,,,,,,,,,,,,,29,,,,
23:56:56.881,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:57.129,38.9310345633995,38.2020998984116,,,,,0,,,4046,,0.247192898570909,156.910286565317,0.249664827556618,158.23,0,,,,,,
23:56:57.374,,,34.5104170274595,,,0,,0.64625723275,410.748640241889,,,,,,,,,,,-0.111738473426437,36,
23:56:57.563,,,,,-0.7,,,,,,,,,,,,,30,,,,
23:56:58.014,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:58.208,38.2499237214006,38.2010483279782,,,,,0,,,3934,,0.247192898570909,156.910286565317,0.249664827556618,158.23,0,,,,,,
23:56:58.407,,,34.4574587409652,,,0,,0.655149023027778,410.757532032167,,,,,,,,,,,-0.115078734742456,31,
23:56:58.598,,,,,-0.71,,,,,,,,,,,,,29,,,,
23:56:58.985,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:56:59.187,37.7307894665712,38.2002213785405,,,,,0,,,4015,,0.247192898570909,156.910286565317,0.249664827556618,158.23,0,,,,,,
23:56:59.396,,,34.3512514858866,,,0,,0.662565602777778,410.764948611917,,,,,,,,,,,-0.12583330446143,27,
23:56:59.588,,,,,-0.7,,,,,,,,,,,,,30,,,,
23:56:59.974,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:57:00.179,37.3084412372999,38.199531653214,,,,,0,,,3768,,0.247192898570909,156.910286565317,0.249664827556618,158.23,0,,,,,,
23:57:00.372,,,34.1660633764987,,,0,,0.668262812361111,410.7706458215,,,,,,,,,,,-0.137208609745745,21,
23:57:00.578,,,,,-0.68,,,,,,,,,,,,,32,,,,
23:57:00.999,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:57:01.252,36.9903717517252,38.1990018423815,,,,,0,,,3176,,0.247192898570909,156.910286565317,0.249664827556618,158.23,0,,,,,,
23:57:01.531,,,33.8557906282437,,,0,,0.673090549027778,410.775473558167,,,,,,,,,,,-0.143091104463531,15,
23:57:01.722,,,,,-0.58,,,,,,,,,,,,,42,,,,
23:57:02.194,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
23:57:02.484,36.7250586013959,38.1985528995071,,,,,0,,,1840,,0.247192898570909,156.910286565317,0.249664827556618,158.23,0,,,,,,
