time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
16:06:18.773,,,,,-0.01325,,,,,,,,,,,,,100,,,,
16:06:19.223,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:19.440,,,,,,,0,,,0,,,,,,0,,,,,,
16:06:19.716,,,,,,,,,,,,,,,,,,,,,0,
16:06:19.965,,,,,-0.01325,,,,,,,,,,,,,100,,,,
16:06:20.157,,,,100,,,,,,,,,,,,,,,,,,
16:06:20.722,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:20.934,,,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:21.160,,,,,,,,,,,,,,,,,31,,,,,
16:06:21.354,,,,,,,,0,578.916709415722,,,,,,,,,,,,0,
16:06:21.578,,,,,0,,,,,,,,,,,,,100,,,,
16:06:22.039,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:22.247,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:22.468,,,0,,,,,0,578.916709415722,,,,,,,,,,,,0,
16:06:22.666,,,,,0,,,,,,,,,,,,,100,,,,
16:06:23.156,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:23.391,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:23.597,,,0,,,,,0,578.916709415722,,,,,,,,,,,,0,
16:06:23.796,,,,,0,,,,,,,,,,,,,100,,,,
16:06:24.291,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:24.536,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:24.784,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:25.070,,,,,0,,,,,,,,,,,,,100,,,,
16:06:25.499,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:25.697,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:25.973,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:26.235,,,,,0,,,,,,,,,,,,,100,,,,
16:06:26.755,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:27.028,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:27.291,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:27.592,,,,,0,,,,,,,,,,,,,100,,,,
16:06:28.115,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:28.338,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:28.540,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:28.780,,,,,0,,,,,,,,,,,,,100,,,,
16:06:29.284,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:29.537,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:29.796,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:30.056,,,,,0,,,,,,,,,,,,,100,,,,
16:06:30.517,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:30.805,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:31.036,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:31.307,,,,,0,,,,,,,,,,,,,100,,,,
16:06:31.852,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:32.149,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:32.381,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:32.580,,,,,0,,,,,,,,,,,,,100,,,,
16:06:33.096,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:33.339,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:33.553,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:33.757,,,,,0,,,,,,,,,,,,,100,,,,
16:06:34.216,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:34.487,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:34.755,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:35.065,,,,,0,,,,,,,,,,,,,100,,,,
16:06:35.633,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:35.844,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:36.130,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:36.368,,,,,0,,,,,,,,,,,,,100,,,,
16:06:36.885,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:37.141,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:37.392,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:37.670,,,,,0,,,,,,,,,,,,,100,,,,
16:06:38.119,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:38.348,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:38.624,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:38.907,,,,,0,,,,,,,,,,,,,100,,,,
16:06:39.407,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:39.687,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:39.953,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:40.246,,,,,0,,,,,,,,,,,,,100,,,,
16:06:40.679,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:40.934,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:41.212,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:41.491,,,,,0,,,,,,,,,,,,,100,,,,
16:06:41.981,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:42.231,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:42.510,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:42.788,,,,,0,,,,,,,,,,,,,100,,,,
16:06:43.240,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:43.491,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:43.778,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:44.024,,,,,0,,,,,,,,,,,,,100,,,,
16:06:44.480,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:44.746,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
16:06:44.985,,,0,,,,,0,578.916709415722,,,,,,,,,,,0,0,
16:06:45.274,,,,,0,,,,,,,,,,,,,100,,,,
16:06:45.779,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:06:46.025,,37.867616851816,,,,,0,,,0,,0,219.221961412687,0,221.41,0,,,,,,
