time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
20:04:16.752,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:17.201,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:17.497,,,,,,,0,,,0,,,,,,0,,,,,,
20:04:17.795,,,,,,,,,,,,,,,,,,,,0,0,
20:04:18.000,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:18.463,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:18.698,0,,,,,,0,,,0,,0,233.773061355905,0,236.11,0,,,,,,
20:04:18.972,,,,,,,,0,618.392619730556,,,,,,,,,,,0,0,
20:04:19.190,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:19.577,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:19.781,,37.8033394799834,,,,,0,,,0,,0,233.773061355905,0,236.11,0,,,,,,
20:04:20.036,,,0,,,,,0,618.392619730556,,,,,,,,,,,0,0,
20:04:20.268,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:20.689,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:20.917,,37.8033394799834,,,,,0,,,0,,0,233.773061355905,0,236.11,0,,,,,,
20:04:21.180,,,0,,,,,0,618.392619730556,,,,,,,,,,,0,0,
20:04:21.385,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:21.793,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:21.982,,37.8033394799834,,,,,0,,,0,,0,233.773061355905,0,236.11,0,,,,,,
20:04:22.188,,,0,,,,,0,618.392619730556,,,,,,,,,,,0,0,
20:04:22.407,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:22.840,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:23.145,,37.8033394799834,,,,,0,,,0,,0,233.773061355905,0,236.11,0,,,,,,
20:04:23.411,,,0,,,,,0,618.392619730556,,,,,,,,,,,0,0,
20:04:23.625,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:24.159,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:24.360,,37.8033394799834,,,,,0,,,0,,0,233.773061355905,0,236.11,0,,,,,,
20:04:24.635,,,0,,,,,0,618.392619730556,,,,,,,,,,,0,0,
20:04:24.924,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:25.423,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:25.634,,37.8033394799834,,,,,0,,,0,,0,233.773061355905,0,236.11,0,,,,,,
20:04:25.882,,,0,,,,,0,618.392619730556,,,,,,,,,,,0,0,
20:04:26.184,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:26.614,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:26.846,,37.8033394799834,,,,,0,,,0,,0,233.773061355905,0,236.11,0,,,,,,
20:04:27.410,,,0,,,,,0,618.392619730556,,,,,,,,,,,0,0,
20:04:27.618,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:28.147,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:28.423,,37.8033394799834,,,,,0,,,0,,0,233.773061355905,0,236.11,0,,,,,,
20:04:28.692,,,0,,,,,0,618.392619730556,,,,,,,,,,,0,0,
20:04:28.992,,,,,-0.03,,,,,,,,,,,,,97,,,,
20:04:29.387,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:04:29.593,,37.8033394799834,,,,,0,,,0,,0,233.773061355905,0,236.11,0,,,,,,
20:04:29.847,,,0,,,,,0,618.392619730556,,,,,,,,,,,0,0,
20:04:30.041,,,,,-0.03,,,,,,,,,,,,,97,,,,
