time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
12:17:30.955,,,,,-0.01325,,,,,,,,,,,,,100,,,,
12:17:31.345,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:17:31.558,,,,,,,0,,,0,,,,,,0,,,,,,
12:17:31.794,,,,,,,,,,,,,,,,,,,,,0,
12:17:32.000,,,,,-0.01325,,,,,,,,,,,,,100,,,,
12:17:32.210,,,,100,,,,,,,,,,,,,,,,,,
12:17:32.702,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:17:32.932,,,,,,,0,,,0,,0,166.326205008021,0,167.99,0,,,,,,
12:17:33.235,,,,,,,,,,,,,,,,,26,,,,,
12:17:33.440,,,,,,,,0,436.094482372361,,,,,,,,,,,,0,
12:17:33.686,,,,,0,,,,,,,,,,,,,100,,,,
12:17:34.109,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:17:34.299,,38.1399471287056,,,,,0,,,0,,0,166.326205008021,0,167.99,0,,,,,,
12:17:34.501,,,0,,,,,0,436.094482372361,,,,,,,,,,,,0,
12:17:34.709,,,,,0,,,,,,,,,,,,,100,,,,
12:17:35.296,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:17:35.596,,38.1399471287056,,,,,0,,,0,,0,166.326205008021,0,167.99,0,,,,,,
12:17:35.886,,,0,,,,,0,436.094482372361,,,,,,,,,,,,0,
12:17:36.120,,,,,0,,,,,,,,,,,,,100,,,,
12:17:36.721,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:17:36.917,,38.1399471287056,,,,,0,,,0,,0,166.326205008021,0,167.99,0,,,,,,
12:17:37.123,,,0,,,,,0,436.094482372361,,,,,,,,,,,0,0,
12:17:37.427,,,,,0,,,,,,,,,,,,,100,,,,
12:17:38.026,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:17:38.219,,38.1399471287056,,,,,0,,,0,,0,166.326205008021,0,167.99,0,,,,,,
12:17:38.532,,,0,,,,,0,436.094482372361,,,,,,,,,,,0,0,
12:17:38.827,,,,,0,,,,,,,,,,,,,100,,,,
12:17:39.334,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:17:39.634,,38.1399471287056,,,,,0,,,0,,0,166.326205008021,0,167.99,0,,,,,,
12:17:39.930,,,0,,,,,0,436.094482372361,,,,,,,,,,,0,0,
12:17:40.231,,,,,0,,,,,,,,,,,,,100,,,,
12:17:40.839,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:17:41.170,,38.1399471287056,,,,,0,,,0,,0,166.326205008021,0,167.99,0,,,,,,
12:17:41.429,,,0,,,,,0,436.094482372361,,,,,,,,,,,0,0,
12:17:41.724,,,,,0,,,,,,,,,,,,,100,,,,
12:17:42.141,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:17:42.430,,38.1399471287056,,,,,0,,,0,,0,166.326205008021,0,167.99,0,,,,,,
12:17:42.773,,,0,,,,,0,436.094482372361,,,,,,,,,,,0,0,
12:17:43.031,,,,,0,,,,,,,,,,,,,100,,,,
12:17:43.668,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:17:43.969,,38.1399471287056,,,,,0,,,0,,0,166.326205008021,0,167.99,0,,,,,,
12:17:44.232,,,0,,,,,0,436.094482372361,,,,,,,,,,,0,0,
12:17:44.541,,,,,0,,,,,,,,,,,,,100,,,,
12:17:44.929,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:17:45.232,,38.1406623926043,,,,,8.71784122494346,,,2008,,0.00311922639676458,166.329324234418,0.00315041866073222,167.99,25.0848616380061,,,,,,
12:17:45.525,,,0,,,,,0,436.094482372361,,,,,,,,,,,0,0,
12:17:45.754,,,,,-0.49,,,,,,,,,,,,,51,,,,
12:17:46.329,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:17:46.687,,38.1409879499667,,,,,3.57592127735293,,,1615,,0.00453896409107276,166.330743972112,0.00458435373198349,167.99,10.2894154821433,,,,,,
12:17:46.969,,,0,,,,,0,436.094482372361,,,,,,,,,,,0,0,
12:17:47.166,,,,,-0.47,,,,,,,,,,,,,53,,,,
12:17:47.599,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:17:47.846,,38.141238130005,,,,,3.38710707671907,,,1472,,0.00562998543381367,166.331834993455,0.0056862852881518,167.99,9.74611835433606,,,,,,
12:17:48.088,,,0.1528566487978,,,169.355353835953,,0.000621896944444444,436.095104269306,,,,,,,,,,,0.010657330038511,2,
12:17:48.281,,,,,-0.09,,,,,,,,,,,,,91,,,,
12:17:48.725,,,,,,,,,,,-1,,,,,,,,31.7647058823529,,,
12:17:48.964,1786.89877220694,38.1424409603475,,,,,17.6601408121028,,,4470,,0.0111126688646703,166.337317676886,0.011223795553317,167.99,50.8155835084249,,,,,,
12:17:49.180,,,0.142257074062021,,,,,0.000621896944444444,436.095104269306,,,,,,,,,,,,0,
12:17:49.370,,,,,-0.1,,,,,,,,,,,,,90,,,,
12:17:49.828,,,,,,,,,,,-1,,,,,,,,31.7647058823529,,,
12:17:50.168,2800.40515669464,38.14388627931,,,,,18.841477762953,,,4822,,0.0174156341015486,166.343620642123,0.0175897904425641,167.99,54.2147821397503,,,,,,
12:17:50.368,,,1.04484074421075,,,144.934444330408,,0.00491251661111111,436.099394888972,,,,,,,,,,,,13,
12:17:50.568,,,,,-0.2,,,,,,,,,,,,,80,,,,
12:17:50.979,,,,,,,,,,,-1,,,,,,,,32.156862745098,,,
12:17:51.396,496.392300431479,38.1451091911255,,,,,20.4226718735727,,,5880,,0.024385354214973,166.350590362236,0.0246292077571227,167.99,58.7645364268827,,,,,,
12:17:51.701,,,2.57569476529837,,,92.8303266980578,,0.0130645561111111,436.107546928472,,,,,,,,,,,,22,
12:17:51.983,,,,,-0.22,,,,,,,,,,,,,78,,,,
12:17:52.482,,,,,,,,,,,-1,,,,,,,,33.7254901960784,,,
12:17:52.783,241.830957139499,38.146049138745,,,,,18.7099286647878,,,5525,,0.0315941410895269,166.35779914911,0.0319100825004222,167.99,53.8362605722048,,,,,,
12:17:53.075,,,4.00394831237559,,,81.3475159338599,,0.0218359440833333,436.116318316445,,,,,,,,,,,,23,
12:17:53.284,,,,,-0.75,,,,,,,,,,,,,25,,,,
12:17:53.782,,,,,,,,,,,-1,,,,,,,,17.6470588235294,,,
12:17:54.100,150.958020957302,38.1455958261935,,,,,3.74350527699576,,,3449,,0.0329631090455431,166.359168117067,0.0332927401359986,167.99,10.7716244757822,,,,,,
12:17:54.398,,,4.6984877262365,,,24.9567018466384,,0.02735126575,436.121833638111,,,,,,,,,,,,15,
12:17:54.609,,,,,-0.53,,,,,,,,,,,,,47,,,,
12:17:55.202,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:17:55.489,125.273075945191,38.1454116598941,,,,,3.37095649437007,,,1652,,0.0342637719149685,166.360468779936,0.0346064096341181,167.99,9.69964639950868,,,,,,
12:17:55.798,,,5.09299314105397,,,30.6450590397279,,0.0316278591944444,436.126110231556,,,,,,,,,,,,11,
12:17:56.080,,,,,-0.25,,,,,,,,,,,,,75,,,,
12:17:56.585,,,,,,,,,,,-1,,,,,,,,22.3529411764706,,,
12:17:56.891,125.357405247648,38.1462721375046,,,,,13.8224238047379,,,4245,,0.0396478636215353,166.365852871642,0.0400443422577507,167.99,39.772872629483,,,,,,
12:17:57.199,,,5.61820571913695,,,98.7315986052708,,0.03707568425,436.131558056611,,,,,,,,,,,,14,
12:17:57.387,,,,,-0.4,,,,,,,,,,,,,60,,,,
12:17:57.884,,,,,,,,,,,-1,,,,,,,,24.3137254901961,,,
12:17:58.186,119.601913285502,38.1468722366915,,,,,13.0559223763197,,,5012,,0.0443432277266915,166.370548235748,0.0447866600039584,167.99,37.5673286443286,,,,,,
12:17:58.487,,,6.2035557350002,,,76.7995433901159,,0.0431580915833333,436.137640463945,,,,,,,,,,,,17,
12:17:58.687,,,,,-0.37,,,,,,,,,,,,,63,,,,
12:17:59.187,,,,,,,,,,,-1,,,,,,,,23.1372549019608,,,
12:17:59.486,114.487197667312,38.1475020868775,,,,,14.0287344695832,,,5129,,0.0494104896204506,166.375615497641,0.0499045945166551,167.99,40.3665143750198,,,,,,
12:17:59.786,,,6.933359579354,,,66.8034974742057,,0.050737873,436.145220245361,,,,,,,,,,,,21,
12:17:59.989,,,,,-0.48,,,,,,,,,,,,,52,,,,
12:18:00.523,,,,,,,,,,,-1,,,,,,,,21.9607843137255,,,
12:18:00.787,105.438970697516,38.1477761937793,,,,,11.3151327261437,,,5012,,0.0534974910450128,166.379702499066,0.0540324659554629,167.99,32.5583514917514,,,,,,
12:18:01.117,,,7.6580683418104,,,51.4324214824716,,0.0588730562222222,436.153355428583,,,,,,,,,,,0.0585732943459013,22,
12:18:01.454,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:18:01.910,,,,,,,,,,,-1,,,,,,,,25.0980392156863,,,
12:18:02.317,100.173029927528,38.1483205073024,,,,,12.8896408429953,,,5398,,0.0589749242287368,166.38517993225,0.0595646734710242,167.99,37.0888673889822,,,,,,
12:18:02.516,,,8.44404778781166,,,53.7068368458139,,0.0681953608888889,436.16267773325,,,,,,,,,,,0.0532734122024925,24,
12:18:02.720,,,,,-0.26,,,,,,,,,,,,,74,,,,
12:18:03.165,,,,,,,,,,,-1,,,,,,,,27.4509803921569,,,
12:18:03.386,93.6093226742658,38.148619934236,,,,,16.3689625350619,,,5095,,0.06383721542336,166.390042223444,0.0644755875775936,167.99,47.1003256144294,,,,,,
