time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
17:12:31.116,,,,,-0.55,,,,,,,,,,,,,44,,,,
17:12:31.544,,,,,,,,,,,-1,,,,,,,,24.3137254901961,,,
17:12:31.766,72.1532334556176,38.043974855579,,,,,9.35844037935679,,,5161,,0.0879990489527774,152.862333924313,0.0888790394423052,154.3,26.9281323215675,,,,,,
17:12:32.234,,,12.4229448394231,,,37.4337615174272,,0.131137163722222,401.813494392833,,,,,,,,,,,,25,
17:12:32.520,,,,,-0.29,,,,,,,,,,,,,70,,,,
17:12:33.060,,,,,,,,,,,-1,,,,,,,,28.2352941176471,,,
17:12:33.321,72.1689619572,38.0447589088947,,,,,15.3759582601065,,,5330,,0.0946403297984416,152.868975205159,0.095586733096426,154.3,44.2430385636014,,,,,,
17:12:33.535,,,12.7731469133119,,,66.8519924352455,,0.139451121305556,401.821808350417,,,,,,,,,,,,23,
17:12:33.747,,,,,-0.47,,,,,,,,,,,,,52,,,,
17:12:34.158,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:34.415,69.5038411832533,38.0445400384855,,,,,7.51332538814401,,,3506,,0.0969238858804792,152.871258761241,0.097893124739284,154.3,21.6189676939354,,,,,,
17:12:34.686,,,12.8648742201999,,,46.9582836759001,,0.14456186975,401.826919098861,,,,,,,,,,,-0.034378778604224,16,
17:12:34.905,,,,,-0.24,,,,,,,,,,,,,75,,,,
17:12:35.296,,,,,,,,,,,-1,,,,,,,,20.7843137254902,,,
17:12:35.550,69.3916033845061,38.0448997835933,,,,,10.7499831470082,,,3478,,0.100313799302146,152.874648674662,0.101316937295168,154.3,30.9321806735873,,,,,,
17:12:35.821,,,12.8139851596347,,,97.7271195182567,,0.148029449555556,401.830386678667,,,,,,,,,,,-0.0807885902546841,11,
17:12:36.002,,,,,-0.27,,,,,,,,,,,,,72,,,,
17:12:36.396,,,,,,,,,,,-1,,,,,,,,13.7254901960784,,,
17:12:36.599,69.5507473028694,38.0452289154544,,,,,9.06781787158335,,,3056,,0.102955588394213,152.877290463754,0.103985144278155,154.3,26.0918902739918,,,,,,
17:12:36.845,,,12.7462112547429,,,90.6781787158335,,0.150880328166667,401.833237557278,,,,,,,,,,,-0.0921481494012434,10,
17:12:37.046,,,,,-0.49,,,,,,,,,,,,,50,,,,
17:12:37.462,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:37.702,68.9082633918483,38.0452111972216,,,,,3.30721160646889,,,1605,,0.103969013939572,152.8783038893,0.105008704078967,154.3,9.51622579664704,,,,,,
17:12:37.947,,,12.6519013111008,,,36.7467956274322,,0.153631585666667,401.835988814778,,,,,,,,,,,-0.0898715674127166,9,
17:12:38.170,,,,,-0.15,,,,,,,,,,,,,84,,,,
17:12:38.561,,,,,,,,,,,-1,,,,,,,,22.7450980392157,,,
17:12:38.761,70.4264613832023,38.0460029515131,,,,,14.380126967163,,,4154,,0.108197289351936,152.882532164712,0.109279262245456,154.3,41.3776170040976,,,,,,
17:12:38.978,,,12.5447522436215,,,179.751587089537,,0.155921876111111,401.838279105222,,,,,,,,,,,-0.0527955997230778,8,
17:12:39.170,,,,,-0.41,,,,,,,,,,,,,58,,,,
17:12:39.546,,,,,,,,,,,-1,,,,,,,,23.1372549019608,,,
17:12:39.723,71.2800859801758,38.0465187296605,,,,,11.0190933250798,,,4610,,0.111141247353903,152.885476122714,0.112252659827442,154.3,31.70652278514,,,,,,
17:12:39.911,,,12.5540493433756,,,84.7622563467676,,0.159290930111111,401.841648159222,,,,,,,,,,,,13,
17:12:40.111,,,,,0.01,,,,,,,,,,,,,100,,,,
17:12:40.486,,,,,,,,,,,-1,,,,,,,,38.0392156862745,,,
17:12:40.680,74.090419172696,38.0479113833922,,,,,25.8642492737679,,,6276,,0.118019317823408,152.892354193184,0.119199511001643,154.3,74.4222219311611,,,,,,
17:12:40.879,,,12.7085927887713,,,129.32124636884,,0.164669591222222,401.847026820333,,,,,,,,,,,,20,
17:12:41.049,,,,,-0.22,,,,,,,,,,,,,77,,,,
17:12:41.474,,,,,,,,,,,-1,,,,,,,,31.7647058823529,,,
17:12:41.709,75.0886064409834,38.0488028458157,,,,,19.6996892620291,,,6208,,0.123648101280831,152.897982976641,0.124884582293639,154.3,56.6842142107169,,,,,,
17:12:41.983,,,13.038860911631,,,72.9618120815892,,0.172945691972222,401.855302921083,,,,,,,,,,,,27,
17:12:42.174,,,,,-0.75,,,,,,,,,,,,,24,,,,
17:12:42.604,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:42.850,72.2510260259308,38.0483444664917,,,,,4.12245472172332,,,4168,,0.124955036917576,152.899289912278,0.126204587286752,154.3,11.8620199238654,,,,,,
17:12:43.117,,,13.2700768768804,,,17.9237161814057,,0.180195180805556,401.862552409917,,,,,,,,,,,,23,
17:12:43.341,,,,,-0.7,,,,,,,,,,,,,29,,,,
17:12:43.761,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:44.000,70.0899748684299,38.0479924579625,,,,,4.20446532729183,,,3518,,0.126298756940736,152.900633632301,0.127561744510143,154.3,12.0979986071716,,,,,,
17:12:44.269,,,13.3789366271045,,,23.3581407071768,,0.185953121805556,401.868310350917,,,,,,,,,,,,18,
17:12:44.457,,,,,-0.65,,,,,,,,,,,,,34,,,,
17:12:44.959,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:45.216,68.4441613652239,38.0476899998899,,,,,2.88924599758656,,,2062,,0.127274054752266,152.901608930112,0.128546795299788,154.3,8.31356458755552,,,,,,
17:12:45.476,,,13.3935603167805,,,20.6374714113326,,0.190645403027778,401.873002632139,,,,,,,,,,,-0.036975294948182,14,
17:12:45.685,,,,,-0.44,,,,,,,,,,,,,55,,,,
17:12:46.144,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:46.374,67.3506023707833,38.0475261341836,,,,,3.50193528049463,,,1545,,0.128400827331416,152.902735702692,0.12968483560473,154.3,10.0765269416833,,,,,,
17:12:46.727,,,13.336510050474,,,31.8357752772239,,0.194468439583333,401.876825668695,,,,,,,,,,,-0.0955307025079506,11,
17:12:46.927,,,,,-0.44,,,,,,,,,,,,,55,,,,
17:12:47.472,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:47.769,66.7166491754764,38.0474981227227,,,,,3.46340265928531,,,1528,,0.129742826593836,152.904077701954,0.131040254859774,154.3,9.9656525352052,,,,,,
17:12:48.046,,,13.2302242467184,,,38.4822517698367,,0.197765739333333,401.880122968445,,,,,,,,,,,-0.0804670609040787,9,
17:12:48.227,,,,,-0.44,,,,,,,,,,,,,55,,,,
17:12:48.700,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:49.045,66.2414560360324,38.0474995008999,,,,,3.55633427514309,,,1569,,0.131002905274824,152.905337780635,0.132312934327573,154.3,10.2330555155347,,,,,,
17:12:49.227,,,13.0964005194668,,,50.804775359187,,0.200062633,401.882419862111,,,,,,,,,,,-0.0628461255141023,7,
17:12:49.428,,,,,-0.44,,,,,,,,,,,,,55,,,,
17:12:49.850,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:50.083,65.9747586598673,38.0475278732306,,,,,3.42487003807598,,,1511,,0.131990839290326,152.90632571465,0.133310747683229,154.3,9.85477812872713,,,,,,
17:12:50.364,,,12.8919319210094,,,114.162334602533,,0.201009917083333,401.883367146195,,,,,,,,,,,-0.0637445794882479,3,
17:12:50.560,,,,,-0.44,,,,,,,,,,,,,55,,,,
17:12:50.963,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:51.204,66.1902256463076,38.0477014709159,,,,,3.39767054075175,,,1499,,0.133048917688914,152.907383793049,0.134379406865803,154.3,9.77651384180143,,,,,,
17:12:51.450,,,12.6471610150578,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,-0.0659673760949289,0,
17:12:51.651,,,,,-0.44,,,,,,,,,,,,,55,,,,
17:12:52.093,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:52.360,66.7614078000072,38.0479871589705,,,,,3.57673389813626,,,1578,,0.134197050462461,152.908531925823,0.135539020967085,154.3,10.2917537307289,,,,,,
17:12:52.632,,,12.3911408080694,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,-0.0555808847015978,0,
17:12:52.820,,,,,-0.44,,,,,,,,,,,,,55,,,,
17:12:53.306,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:53.559,67.3416283124216,38.0482773677391,,,,,3.50193528049463,,,1545,,0.135363351233365,152.909698226593,0.136716984745699,154.3,10.0765269416833,,,,,,
17:12:53.817,,,12.1448024295388,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,-0.043199673860663,0,
17:12:54.038,,,,,-0.44,,,,,,,,,,,,,55,,,,
17:12:54.435,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:54.661,67.8994259984423,38.0485563612875,,,,,3.66059901488597,,,1615,,0.136484579899528,152.91081945526,0.137849425698523,154.3,10.5330686154165,,,,,,
17:12:54.917,,,11.9245049036085,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,-0.018660602467652,0,
17:12:55.129,,,,,-0.43,,,,,,,,,,,,,56,,,,
17:12:55.589,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:55.829,68.5088712004344,38.0488611873627,,,,,3.7756199194798,,,1636,,0.137709625194721,152.912044500555,0.139086721446668,154.3,10.8640316833098,,,,,,
17:12:56.126,,,11.6906468248719,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:12:56.336,,,,,-0.44,,,,,,,,,,,,,55,,,,
17:12:56.520,,,,100,,,,,,,,,,,,,,,,,,
17:12:57.058,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:57.290,69.23093707257,38.0492223428943,,,,,3.57673389813626,,,1578,,0.139161049205588,152.913495924566,0.140552659697644,154.3,10.2917537307289,,,,,,
17:12:57.553,,,,,,,,,,,,,,,,,32,,,,,
17:12:57.747,,,11.3930728188047,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:12:57.942,,,,,-0.43,,,,,,,,,,,,,57,,,,
17:12:58.366,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:58.625,69.9550351125752,38.0495845148548,,,,,3.92531263708725,,,1618,,0.140616558075404,152.914951433436,0.142022723656158,154.3,11.2947600038321,,,,,,
17:12:58.897,,,11.1904729555054,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:12:59.108,,,,,-0.44,,,,,,,,,,,,,56,,,,
17:12:59.531,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
17:12:59.782,70.5617585500791,38.0498879795857,,,,,3.79686086059549,,,1593,,0.141836132354056,152.916171007714,0.143254493677596,154.3,10.9251507212918,,,,,,
17:13:00.084,,,10.988898270651,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:13:00.294,,,,,-0.44,,,,,,,,,,,,,56,,,,
17:13:00.709,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
17:13:00.942,71.1880045396261,38.0502012089073,,,,,3.9065002828098,,,1639,,0.143094948898382,152.917429824259,0.144525898387366,154.3,11.240629022095,,,,,,
17:13:01.215,,,10.8033239211305,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:13:01.437,,,,,-0.44,,,,,,,,,,,,,56,,,,
17:13:01.930,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
17:13:02.200,71.867354556168,38.0505409992585,,,,,3.9065002828098,,,1639,,0.144460509803338,152.918795385163,0.145905114901372,154.3,11.240629022095,,,,,,
17:13:02.491,,,10.6013934979007,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:13:02.708,,,,,-0.44,,,,,,,,,,,,,56,,,,
17:13:03.166,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
17:13:03.435,72.5400161045538,38.0508774442401,,,,,3.94225226831446,,,1654,,0.145812626224,152.920147501584,0.14727075248624,154.3,11.3435023810525,,,,,,
17:13:03.644,,,10.4251907178768,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:13:03.877,,,,,-0.44,,,,,,,,,,,,,56,,,,
17:13:04.272,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
17:13:04.458,73.0890630678091,38.0511520609414,,,,,3.885049091507,,,1630,,0.146916265069588,152.92125114043,0.148385427720284,154.3,11.1789050067204,,,,,,
17:13:04.659,,,10.2749064468428,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:13:04.857,,,,,-0.44,,,,,,,,,,,,,56,,,,
17:13:05.261,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
17:13:05.549,73.6770309278004,38.0514461446991,,,,,3.89696642000855,,,1635,,0.148098138777433,152.922433014138,0.149579120165208,154.3,11.2131961263729,,,,,,
17:13:05.799,,,10.1111994088074,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:13:05.998,,,,,-0.45,,,,,,,,,,,,,55,,,,
17:13:06.484,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
17:13:06.720,74.2975594493215,38.0517565143159,,,,,3.83674134918819,,,1639,,0.149345462644022,152.923680338004,0.150838917270462,154.3,11.0399035038433,,,,,,
17:13:06.953,,,9.95070136202003,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:13:07.171,,,,,-0.44,,,,,,,,,,,,,56,,,,
17:13:07.660,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
17:13:07.901,74.9405615195612,38.0520781245227,,,,,3.93986880261415,,,1653,,0.150637960572254,152.924972835932,0.152144340177977,154.3,11.336644157122,,,,,,
17:13:08.192,,,9.78410172483527,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:13:08.412,,,,,-0.43,,,,,,,,,,,,,57,,,,
17:13:08.833,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
17:13:09.062,75.5805367410691,38.0523982207912,,,,,3.98838935437048,,,1644,,0.151924374234361,152.926259249594,0.153443617976705,154.3,11.4762580014215,,,,,,
17:13:09.479,,,9.61676466159428,,,,,0.201009917083333,401.883367146195,,,,,,,,,,,0,0,
17:13:09.703,,,,,-0.44,,,,,,,,,,,,,56,,,,
17:13:10.128,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
17:13:10.413,76.3106013897228,38.0527633770691,,,,,3.90888374851011,,,1640,,0.153391876579275,152.927726751939,0.154925795345068,154.3,11.2474872460255,,,,,,
