time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
12:21:42.402,,,,,-0.02,,,,,,,,,,,,,98,,,,
12:21:42.807,,,,,,,,,,,-1,,,,,,,,43.1372549019608,,,
12:21:43.047,247.334097794406,38.164691064921,,,,,27.9450226803387,,,6568,,0.0347802524685525,166.518672020267,0.0351280549932381,168.15,80.4094740107845,,,,,,
12:21:43.336,,,5.39895298570649,,,82.1912431774667,,0.0248151926111111,436.326801753556,,,,,,,,,,,0.198777625740806,34,
12:21:43.559,,,,,0.01,,,,,,,,,,,,,101,,,,
12:21:44.002,,,,,,,,,,,-1,,,,,,,,49.0196078431373,,,
12:21:44.236,180.362506726991,38.1660371084193,,,,,30.2168278485539,,,6891,,0.0447573034425311,166.528649071241,0.0452048764769564,168.15,86.9464040652265,,,,,,
12:21:44.489,,,7.71781656228617,,,73.6995801184242,,0.03794491075,436.339931471695,,,,,,,,,,,0.242506609019455,41,
12:21:44.681,,,,,-0.01,,,,,,,,,,,,,99,,,,
12:21:45.099,,,,,,,,,,,-1,,,,,,,,39.6078431372549,,,
12:21:45.342,141.680606340443,38.166952033412,,,,,29.2961144080291,,,6816,,0.0537605796259399,166.537652347425,0.0542981854221993,168.15,84.2971278662365,,,,,,
12:21:45.616,,,9.94836400094542,,,65.1024764622869,,0.0520240145,436.354010575445,,,,,,,,,,,0.185765111116676,45,
12:21:45.831,,,,,-0.13,,,,,,,,,,,,,87,,,,
12:21:46.265,,,,,,,,,,,-1,,,,,,,,36.8627450980392,,,
12:21:46.482,118.924763170921,38.1675788849062,,,,,25.616647058358,,,6782,,0.0618694360361308,166.545761203835,0.0624881303964921,168.15,73.709767189837,,,,,,
12:21:46.739,,,12.0912585160393,,,53.3680147049125,,0.0670034131666667,436.368989974111,,,,,,,,,,,0.137218254639508,48,
12:21:46.943,,,,,-0.3,,,,,,,,,,,,,70,,,,
12:21:47.368,,,,,,,,,,,-1,,,,,,,,32.5490196078431,,,
12:21:47.550,101.179053865427,38.167626255289,,,,,19.9759259263383,,,6573,,0.0677934194995762,166.551685187298,0.0684713536945719,168.15,57.4790621925447,,,,,,
12:21:47.747,,,14.0584811526283,,,37.69042627611,,0.0818402655555556,436.3838268265,,,,,,,,,,,0.122024921199912,53,
12:21:47.926,,,,,-0.27,,,,,,,,,,,,,73,,,,
12:21:48.314,,,,,,,,,,,-1,,,,,,,,32.156862745098,,,
12:21:48.503,89.5535422488451,38.1675883443798,,,,,20.7654810085934,,,6552,,0.0732908567908615,166.55718262459,0.0740237653587701,168.15,59.7509411454768,,,,,,
12:21:48.706,,,15.6756371071019,,,40.7166294286145,,0.0954320899722222,436.397418650917,,,,,,,,,,,,51,
12:21:48.887,,,,,-0.27,,,,,,,,,,,,,73,,,,
12:21:49.290,,,,,,,,,,,-1,,,,,,,,31.7647058823529,,,
12:21:49.476,82.6511226989769,38.1676793544035,,,,,20.6418769549708,,,6513,,0.0788756937771394,166.562767461576,0.0796644507149108,168.15,59.3952807815157,,,,,,
12:21:49.686,,,17.2290473439091,,,39.6959172210978,,0.109575099083333,436.411561660028,,,,,,,,,,,,52,
12:21:49.876,,,,,-0.31,,,,,,,,,,,,,69,,,,
12:21:50.282,,,,,,,,,,,-1,,,,,,,,30.5882352941176,,,
12:21:50.475,76.9059607854977,38.167678444846,,,,,19.450901753364,,,6493,,0.0842697827316986,166.56816155053,0.0851124805590156,168.15,55.9683488868255,,,,,,
12:21:50.697,,,18.7427717553691,,,36.6998146289887,,0.124469446166667,436.426456007111,,,,,,,,,,,,53,
12:21:50.908,,,,,-0.33,,,,,,,,,,,,,67,,,,
12:21:51.337,,,,,,,,,,,-1,,,,,,,,29.4117647058824,,,
12:21:51.628,72.430362517866,38.1677240566202,,,,,18.3635160396193,,,6313,,0.0901536710824968,166.574045438881,0.0910552077933217,168.15,52.8394871110013,,,,,,
12:21:51.882,,,20.3606700403739,,,34.6481434709798,,0.141916224666667,436.443902785611,,,,,,,,,,,,53,
12:21:52.074,,,,,-0.43,,,,,,,,,,,,,57,,,,
12:21:52.505,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:21:52.738,66.2793574316657,38.1670936096053,,,,,12.6778164040685,,,5123,,0.0940611618003458,166.577952929599,0.0950017734183492,168.15,36.4793602180069,,,,,,
12:21:52.965,,,21.6277650031463,,,24.8584635373893,,0.157251152583333,436.459237713528,,,,,,,,,,,,51,
12:21:53.157,,,,,-0.72,,,,,,,,,,,,,28,,,,
12:21:53.569,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:21:53.840,60.9303090270883,38.1661541301485,,,,,5.72199503029207,,,4707,,0.0958136132176831,166.579705381016,0.0967717493498599,168.15,16.4645638667462,,,,,,
12:21:54.093,,,22.6802697890713,,,12.1744575112597,,0.172040485916667,436.474027046861,,,,,,,,,,,-0.0321303895707786,47,
12:21:54.301,,,,,-0.75,,,,,,,,,,,,,25,,,,
12:21:54.743,,,,,,,,,,,-1,,,,,,,,16.8627450980392,,,
12:21:54.986,56.6539623970803,38.1652398991689,,,,,5.19901138788336,,,4790,,0.0974677521989825,166.581359519998,0.0984424297209723,168.15,14.9597220176854,,,,,,
12:21:55.208,,,23.4743329813279,,,12.0907241578683,,0.185305202361111,436.487291763306,,,,,,,,,,,-0.062791018410229,43,
12:21:55.480,,,,,-0.75,,,,,,,,,,,,,25,,,,
12:21:55.951,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:21:56.235,53.4518046678334,38.1644423299584,,,,,4.55754672603805,,,4199,,0.0990489748053945,166.582940742604,0.100039464553448,168.15,13.113960908614,,,,,,
12:21:56.526,,,24.1622664378762,,,11.6860172462514,,0.199578968361111,436.501565529306,,,,,,,,,,,-0.0853971761660437,39,
12:21:56.715,,,,,-0.73,,,,,,,,,,,,,27,,,,
12:21:57.191,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:21:57.387,50.3746337502149,38.1635352762484,,,,,4.65253993619829,,,3969,,0.100537174354367,166.584428942153,0.101542546097911,168.15,13.3872959547492,,,,,,
12:21:57.603,,,24.5413395087176,,,13.2929712462808,,0.210057557111111,436.512044118056,,,,,,,,,,,-0.097714347635681,35,
12:21:57.822,,,,,-0.72,,,,,,,,,,,,,28,,,,
12:21:58.283,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:21:58.554,48.629839150263,38.1629887799594,,,,,4.97559499872221,,,4093,,0.102150652146105,166.586042419945,0.103172158667566,168.15,14.3168599759066,,,,,,
12:21:58.737,,,24.770447493059,,,16.050306447491,,0.219815822361111,436.521802383306,,,,,,,,,,,-0.0976026642278093,31,
12:21:58.944,,,,,-0.73,,,,,,,,,,,,,27,,,,
12:21:59.388,,,,,,,,,,,-1,,,,,,,,20.7843137254902,,,
12:21:59.610,47.1905443862528,38.1624979878414,,,,,5.39338277814268,,,4601,,0.103732283219327,166.587624051018,0.10476960605152,168.15,15.5190094955407,,,,,,
12:21:59.868,,,24.8466596854723,,,19.9754917708988,,0.228296149611111,436.530282710556,,,,,,,,,,,-0.0972700340768016,27,
12:22:00.088,,,,,-0.5,,,,,,,,,,,,,50,,,,
12:22:00.515,,,,,,,,,,,-1,,,,,,,,16.4705882352941,,,
12:22:00.751,46.8372807082136,38.1624886231999,,,,,10.0745769733473,,,4641,,0.106927708439399,166.590819476238,0.107996985523793,168.15,28.9887556927256,,,,,,
12:22:01.024,,,24.8518372845254,,,40.298307893389,,0.236324673222222,436.538311234167,,,,,,,,,,,-0.0881655274393465,25,
12:22:01.243,,,,,-0.73,,,,,,,,,,,,,27,,,,
12:22:01.663,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:01.903,45.8423139357279,38.1621095283529,,,,,4.40402936263466,,,3757,,0.108336698606114,166.592228466405,0.109420065592175,168.15,12.6722274885343,,,,,,
12:22:02.154,,,24.6967462796705,,,22.0201468131733,,0.242604864888889,436.544591425833,,,,,,,,,,,-0.093356320629972,20,
12:22:02.344,,,,,-0.7,,,,,,,,,,,,,30,,,,
12:22:02.770,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:03.013,45.1957625912471,38.161860703037,,,,,4.25255252979687,,,3265,,0.109647118769998,166.593538886569,0.110743589957698,168.15,12.236365525113,,,,,,
12:22:03.248,,,24.4057110849546,,,28.3503501986458,,0.247164154472222,436.549150715417,,,,,,,,,,,-0.100457180578834,15,
12:22:03.459,,,,,-0.62,,,,,,,,,,,,,38,,,,
12:22:03.905,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:04.153,44.679461601173,38.1616418468054,,,,,2.47633579575859,,,1501,,0.11043161348928,166.594323381288,0.111535929624173,168.15,7.12544989097903,,,,,,
12:22:04.460,,,24.0387360552671,,,19.0487368904507,,0.251540955472222,436.553527516417,,,,,,,,,,,-0.086341554759254,13,
12:22:04.682,,,,,-0.46,,,,,,,,,,,,,54,,,,
12:22:05.094,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:05.364,44.3890806324577,38.1615398764776,,,,,3.64325878601771,,,1554,,0.111656717548219,166.595548485347,0.112773284723702,168.15,10.4831735518671,,,,,,
12:22:05.644,,,23.6721032960859,,,30.3604898834809,,0.255485170805555,436.55747173175,,,,,,,,,,,-0.0797033618204909,12,
12:22:05.854,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:22:06.301,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:06.546,44.1900096247048,38.1614796394404,,,,,3.78236218883005,,,1584,,0.112898921568669,166.596790689367,0.114027910784355,168.15,10.8834320015094,,,,,,
12:22:06.833,,,23.2362382467415,,,42.0262465425561,,0.258459077805555,436.56044563875,,,,,,,,,,,-0.0665898384988826,9,
12:22:07.081,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:22:07.516,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:07.756,44.1452370011647,38.1614941996155,,,,,3.5650673913657,,,1493,,0.114097372448287,166.597989140247,0.11523834617277,168.15,10.2581843297055,,,,,,
12:22:07.998,,,22.7206615883197,,,71.301347827314,,0.260077180166667,436.562063741111,,,,,,,,,,,-0.0596384808784448,5,
12:22:08.188,,,,,-0.46,,,,,,,,,,,,,54,,,,
12:22:08.624,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:08.813,44.2734819299518,38.1615927786982,,,,,3.57058116544721,,,1523,,0.115145223365017,166.599036991164,0.116296675598667,168.15,10.2740497551439,,,,,,
12:22:09.016,,,22.172745040407,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,-0.080825240113703,0,
12:22:09.198,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:22:09.591,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:09.780,44.6536894944225,38.1618192832882,,,,,3.67968442739085,,,1541,,0.116134056477473,166.600025824276,0.117295397042248,168.15,10.5879852994482,,,,,,
12:22:09.988,,,21.6740219515512,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,-0.0782393953758366,0,
12:22:10.189,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:22:10.590,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:10.794,45.0545872631735,38.1620581138461,,,,,3.70356297656276,,,1551,,0.117176700089792,166.601068467889,0.11834846709069,168.15,10.6566938348113,,,,,,
12:22:11.066,,,21.1461904473769,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,-0.0602223696151757,0,
12:22:11.276,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:22:11.732,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:12.020,45.5361376880484,38.1623449923612,,,,,3.67490871755647,,,1539,,0.118429102855887,166.602320870655,0.119613393884446,168.15,10.5742435923756,,,,,,
12:22:12.309,,,20.5687656973185,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,-0.0328499974561204,0,
12:22:12.512,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:22:12.894,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:13.151,45.9754311263888,38.1626066967286,,,,,3.63909089379861,,,1524,,0.11957160484298,166.603463372642,0.12076732089141,168.15,10.471180789331,,,,,,
12:22:13.414,,,20.0813252775151,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:13.610,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:13.986,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:14.227,46.421701875697,38.1628725577543,,,,,3.88273892643996,,,1597,,0.120732253223689,166.604624021022,0.121939575755926,168.15,11.1722576992538,,,,,,
12:22:14.490,,,19.6284760978865,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:14.695,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:22:15.147,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:15.366,46.8921362737932,38.1631528140154,,,,,3.86832496584892,,,1620,,0.121955745740792,166.60584751354,0.1231753031982,168.15,11.1307827288164,,,,,,
12:22:15.633,,,19.1689617402466,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:15.840,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:16.208,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:16.447,47.352936526167,38.1634273308372,,,,,3.9897148267301,,,1641,,0.123154182043367,166.607045949842,0.1243857238638,168.15,11.4800719376803,,,,,,
12:22:16.743,,,18.7432474862479,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:16.944,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:17.375,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:17.626,47.8691772700237,38.1637348757388,,,,,4.09912199748138,,,1686,,0.124496806412861,166.608388574212,0.125741774476989,168.15,11.7948819542529,,,,,,
12:22:17.876,,,18.3275517168893,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:18.067,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:18.468,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:22:18.707,48.3095929163957,38.1639972486496,,,,,3.81466335352805,,,1569,,0.125642227006958,166.609533994806,0.126898649277027,168.15,10.9763759111642,,,,,,
12:22:18.995,,,17.9346537699836,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:19.185,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:22:19.643,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:19.882,48.8014754703673,38.1642902824202,,,,,3.92085777402711,,,1642,,0.126921501283059,166.610813269082,0.128190716295889,168.15,11.2819415066152,,,,,,
12:22:20.176,,,17.5379306452671,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:20.366,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:20.822,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:21.052,49.3004203597088,38.1645875235015,,,,,3.98485228580782,,,1639,,0.128219143081844,166.612110910881,0.129501334512662,168.15,11.4660803813882,,,,,,
12:22:21.301,,,17.1758056365753,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:21.492,,,,,-0.43,,,,,,,,,,,,,57,,,,
12:22:21.940,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:22.141,49.7770629017921,38.1648714781979,,,,,4.10550408244187,,,1659,,0.129458781564769,166.613350549364,0.130753369380417,168.15,11.8132458718863,,,,,,
12:22:22.404,,,16.8351480918349,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:22.594,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:23.046,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:23.286,50.2745084049815,38.1651678260359,,,,,4.06994675194771,,,1674,,0.13075252380233,166.614644291601,0.132060049040353,168.15,11.7109326165002,,,,,,
12:22:23.578,,,16.4872226997001,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:23.801,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:24.240,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:24.477,50.7938414625332,38.1654772131504,,,,,4.08210310425341,,,1679,,0.132103190574083,166.615994958373,0.133424222479824,168.15,11.7459115072305,,,,,,
12:22:24.746,,,16.1549781981315,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:24.960,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:25.395,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:25.723,51.3466436970606,38.165806539169,,,,,4.15260994762645,,,1708,,0.133540903037541,166.617432670836,0.134876312067916,168.15,11.9487890734662,,,,,,
12:22:25.990,,,15.8147797381559,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:26.278,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:22:26.760,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:27.030,51.921494993314,38.1661490006804,,,,,4.11904973215394,,,1725,,0.135035960078988,166.618927727878,0.136386319679778,168.15,11.8522223501286,,,,,,
12:22:27.231,,,15.4908823965601,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:27.431,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:27.854,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:28.077,52.3814572812927,38.1664230182938,,,,,4.11127834978708,,,1691,,0.136232217027393,166.620123984826,0.137594539197667,168.15,11.8298608449832,,,,,,
12:22:28.363,,,15.2059150911755,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:28.563,,,,,-0.45,,,,,,,,,,,,,55,,,,
12:22:28.993,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:29.232,52.848688544968,38.1667013663219,,,,,3.78713789866443,,,1586,,0.137447378922817,166.621339146722,0.138821852712045,168.15,10.897173708582,,,,,,
12:22:29.522,,,14.9250683442987,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:29.712,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:30.146,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:30.386,53.360011032572,38.1670059812249,,,,,4.15017867716531,,,1707,,0.138777212030135,166.622668979829,0.140164984150437,168.15,11.9417932953201,,,,,,
12:22:30.617,,,14.6690096641136,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:30.799,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:31.181,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:31.387,53.8086723895984,38.1672732664297,,,,,4.19637281592697,,,1726,,0.139944077835987,166.623835845635,0.141343518614347,168.15,12.0747130800952,,,,,,
12:22:31.586,,,14.44975999296,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:31.776,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:32.147,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:32.342,54.221123981577,38.1675189800541,,,,,4.04320277687517,,,1663,,0.141016770305958,166.624908538105,0.142426938009017,168.15,11.6339790568936,,,,,,
12:22:32.554,,,14.2370125414139,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:32.746,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:33.122,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:33.308,54.6399930456664,38.167768516819,,,,,4.06022167010315,,,1670,,0.142106153156432,166.625997920955,0.143527214687996,168.15,11.682949503916,,,,,,
12:22:33.484,,,14.0383639464622,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:33.680,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:34.077,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:34.275,55.0528039151861,38.1680144444793,,,,,3.99943990857466,,,1645,,0.1431797800253,166.627071547824,0.144611577825553,168.15,11.5080550502645,,,,,,
12:22:34.464,,,13.8352252450346,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:34.671,,,,,-0.43,,,,,,,,,,,,,57,,,,
12:22:35.055,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:35.264,55.4973111223766,38.1682792548936,,,,,4.2069662086505,,,1700,,0.144335841835399,166.628227609634,0.145779200253753,168.15,12.1051946848744,,,,,,
12:22:35.446,,,13.6372649827482,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:35.649,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:36.044,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:36.273,55.9471166310349,38.1685472217145,,,,,4.17206011131557,,,1716,,0.145505683318552,166.629397451117,0.146960740151737,168.15,12.0047552986346,,,,,,
12:22:36.631,,,13.405815882345,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:36.813,,,,,-0.44,,,,,,,,,,,,,56,,,,
12:22:37.257,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:22:37.482,56.4648649450865,38.1688556647349,,,,,4.00916499041922,,,1649,,0.146852228534098,166.630743996333,0.148320750819439,168.15,11.5360381628488,,,,,,
12:22:37.719,,,13.2001952846126,,,,,0.260077180166667,436.562063741111,,,,,,,,,,,0,0,
12:22:37.997,,,,,-0.43,,,,,,,,,,,,,57,,,,
