time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
10:29:57.655,,,,,-0.01325,,,,,,,,,,,,,100,,,,
10:29:58.117,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:29:58.342,,,,,,,0,,,0,,,,,,0,,,,,,
10:29:58.576,,,,,,,,,,,,,,,,,,,,,0,
10:29:58.783,,,,,-0.01325,,,,,,,,,,,,,100,,,,
10:29:59.000,,,,100,,,,,,,,,,,,,,,,,,
10:29:59.491,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:29:59.760,,,,,,,0,,,0,,0,212.574666808802,0,214.7,0,,,,,,
10:29:59.960,,,,,,,,,,,,,,,,,27,,,,,
10:30:00.171,,,,,,,,0,561.213295429056,,,,,,,,,,,,0,
10:30:00.381,,,,,0,,,,,,,,,,,,,100,,,,
10:30:00.763,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:30:00.972,,37.8776961522777,,,,,0,,,0,,0,212.574666808802,0,214.7,0,,,,,,
10:30:01.173,,,0,,,,,0,561.213295429056,,,,,,,,,,,,0,
10:30:01.396,,,,,0,,,,,,,,,,,,,100,,,,
10:30:01.818,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:30:02.079,,37.8776961522777,,,,,0,,,0,,0,212.574666808802,0,214.7,0,,,,,,
10:30:02.358,,,0,,,,,0,561.213295429056,,,,,,,,,,,,0,
10:30:02.571,,,,,0,,,,,,,,,,,,,100,,,,
10:30:02.994,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:30:03.233,,37.8776961522777,,,,,0,,,0,,0,212.574666808802,0,214.7,0,,,,,,
10:30:03.483,,,0,,,,,0,561.213295429056,,,,,,,,,,,0,0,
10:30:03.718,,,,,0,,,,,,,,,,,,,100,,,,
10:30:04.155,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:30:04.381,,37.8776961522777,,,,,0,,,0,,0,212.574666808802,0,214.7,0,,,,,,
10:30:04.640,,,0,,,,,0,561.213295429056,,,,,,,,,,,0,0,
10:30:04.890,,,,,0,,,,,,,,,,,,,100,,,,
10:30:05.356,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:30:05.571,,37.8776961522777,,,,,0,,,0,,0,212.574666808802,0,214.7,0,,,,,,
10:30:05.867,,,0,,,,,0,561.213295429056,,,,,,,,,,,0,0,
10:30:06.079,,,,,0,,,,,,,,,,,,,100,,,,
10:30:06.517,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:30:06.783,,37.8776961522777,,,,,0,,,0,,0,212.574666808802,0,214.7,0,,,,,,
10:30:07.058,,,0,,,,,0,561.213295429056,,,,,,,,,,,0,0,
10:30:07.274,,,,,0,,,,,,,,,,,,,100,,,,
10:30:07.667,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:30:07.895,,37.8776961522777,,,,,0,,,0,,0,212.574666808802,0,214.7,0,,,,,,
10:30:08.155,,,0,,,,,0,561.213295429056,,,,,,,,,,,0,0,
10:30:08.399,,,,,0,,,,,,,,,,,,,100,,,,
10:30:08.828,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:30:09.207,,37.8776961522777,,,,,0,,,0,,0,212.574666808802,0,214.7,0,,,,,,
10:30:09.415,,,0,,,,,0,561.213295429056,,,,,,,,,,,0,0,
10:30:09.613,,,,,0,,,,,,,,,,,,,100,,,,
10:30:10.089,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
