time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
10:40:33.987,,,,,-0.00325000000000003,,,,,,,,,,,,,101,,,,
10:40:34.466,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:40:34.706,,,,,,,0,,,0,,,,,,0,,,,,,
10:40:34.934,,,,,,,,,,,,,,,,,,,,,0,
10:40:35.157,,,,,-0.00325000000000003,,,,,,,,,,,,,101,,,,
10:40:35.355,,,,101,,,,,,,,,,,,,,,,,,
10:40:35.791,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:40:36.061,,,,,,,0,,,0,,0,128.778690946114,0,130.07,0,,,,,,
10:40:36.327,,,,,,,,,,,,,,,,,26,,,,,
10:40:36.528,,,,,,,,0,337.390849231139,,,,,,,,,,,,0,
10:40:36.732,,,,,0,,,,,,,,,,,,,101,,,,
10:40:37.160,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:40:37.400,,38.168993391368,,,,,0,,,0,,0,128.778690946114,0,130.07,0,,,,,,
10:40:37.628,,,0,,,,,0,337.390849231139,,,,,,,,,,,,0,
10:40:37.822,,,,,0,,,,,,,,,,,,,101,,,,
10:40:38.310,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:40:38.558,,38.168993391368,,,,,0,,,0,,0,128.778690946114,0,130.07,0,,,,,,
10:40:38.829,,,0,,,,,0,337.390849231139,,,,,,,,,,,,0,
10:40:39.066,,,,,0,,,,,,,,,,,,,101,,,,
10:40:39.477,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:40:39.744,,38.168993391368,,,,,0,,,0,,0,128.778690946114,0,130.07,0,,,,,,
10:40:39.990,,,0,,,,,0,337.390849231139,,,,,,,,,,,0,0,
10:40:40.312,,,,,0,,,,,,,,,,,,,101,,,,
10:40:40.688,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:40:40.909,,38.168993391368,,,,,0,,,0,,0,128.778690946114,0,130.07,0,,,,,,
10:40:41.160,,,0,,,,,0,337.390849231139,,,,,,,,,,,0,0,
10:40:41.428,,,,,0,,,,,,,,,,,,,101,,,,
10:40:41.833,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
10:40:42.098,,38.1695684603911,,,,,5.67415110086036,,,1294,,0.00194023026049978,128.780631176374,0.00195963256310477,130.07,16.3268969468006,,,,,,
10:40:42.374,,,0,,,,,0,337.390849231139,,,,,,,,,,,0,0,
10:40:42.572,,,,,-0.45,,,,,,,,,,,,,56,,,,
10:40:42.966,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
10:40:43.179,,38.1699495651352,,,,,4.45408748480776,,,1832,,0.00322604279302066,128.781916988907,0.00325830322095086,130.07,12.8162655635773,,,,,,
10:40:43.439,,,0,,,,,0,337.390849231139,,,,,,,,,,,0,0,
10:40:43.638,,,,,-0.48,,,,,,,,,,,,,53,,,,
10:40:44.069,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
10:40:44.264,,38.1702805119927,,,,,3.70464836516148,,,1610,,0.004342627206208,128.78303357332,0.00438605347827008,130.07,10.6598169500551,,,,,,
10:40:44.484,,,0,,,,,0,337.390849231139,,,,,,,,,,,0,0,
10:40:44.694,,,,,-0.01,,,,,,,,,,,,,100,,,,
10:40:45.129,,,,,,,,,,,-1,,,,,,,,30.9803921568627,,,
10:40:45.374,,38.1721280194838,,,,,20.2273019258026,,,4659,,0.0105759484200455,128.789266894534,0.010681707904246,130.07,58.2023756830031,,,,,,
10:40:45.567,,,0,,,,,0,337.390849231139,,,,,,,,,,,0,0,
10:40:45.763,,,,,-0.01,,,,,,,,,,,,,100,,,,
10:40:46.275,,,,,,,,,,,-1,,,,,,,,36.078431372549,,,
10:40:46.542,,38.1741367916517,,,,,20.8828766394313,,,4810,,0.0173533618962729,128.79604430801,0.0175268955152357,130.07,60.0887372902436,,,,,,
