time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
18:47:02.699,238.284159972927,37.9221074436766,,,,,3.50524141520013,,,1615,,0.0302947242446319,207.046043830828,0.0305976714870783,209.09,10.0860400687871,,,,,,
18:47:02.904,,,2.15879650624361,,,,,0.0127136962222222,545.977156302139,,,,,,,,,,,0,0,
18:47:03.104,,,,,-0.47,,,,,,,,,,,,,53,,,,
18:47:03.502,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:03.699,245.821308806435,37.9222829547206,,,,,3.45098071217846,,,1590,,0.0312529744511409,207.047002081034,0.0315655041956523,209.09,9.9299094175675,,,,,,
18:47:03.918,,,2.06023176360605,,,,,0.0127136962222222,545.977156302139,,,,,,,,,,,0,0,
18:47:04.114,,,,,-0.42,,,,,,,,,,,,,58,,,,
18:47:04.532,,,,,,,,,,,-1,,,,,,,,25.4901960784314,,,
18:47:04.749,268.866115717101,37.9228195791401,,,,,10.0470346259151,,,4230,,0.0341828211967608,207.04993192778,0.0345246494087284,209.09,28.9095048831851,,,,,,
18:47:05.002,,,1.96445697946561,,,,,0.0127136962222222,545.977156302139,,,,,,,,,,,0,0,
18:47:05.193,,,,,-0.35,,,,,,,,,,,,,65,,,,
18:47:06.266,,,,,,,,,,,-1,,,,,,,,27.4509803921569,,,
18:47:06.528,314.003564583701,37.9238706557401,,,,,11.60830957135,,,4361,,0.0399214593281212,207.055670565911,0.0403206739214024,209.09,33.4019434324288,,,,,,
18:47:06.772,,,1.82570235359217,,,,,0.0127136962222222,545.977156302139,,,,,,,,,,,0,0,
18:47:06.994,,,,,-0.05,,,,,,,,,,,,,95,,,,
18:47:07.408,,,,,,,,,,,-1,,,,,,,,36.4705882352941,,,
18:47:07.635,365.816860656569,37.9250771870005,,,,,21.4399394441375,,,5511,,0.0465088443935461,207.062257950976,0.0469739328374816,209.09,61.6916390888854,,,,,,
18:47:07.893,,,2.43258070174481,,,133.99962152586,,0.0176975651111111,545.982140171028,,,,,,,,,,,0.0908383514480275,16,
18:47:08.097,,,,,-0.06,,,,,,,,,,,,,94,,,,
18:47:08.507,,,,,,,,,,,-1,,,,,,,,38.8235294117647,,,
18:47:08.762,306.255692921692,37.9261396430257,,,,,24.5517190973511,,,6378,,0.054199800661301,207.069948907244,0.054741798667914,209.09,70.6455257260363,,,,,,
18:47:08.997,,,3.3449368159682,,,98.2068763894043,,0.0253604317777778,545.989803037695,,,,,,,,,,,0.13943925468158,25,
18:47:09.189,,,,,-0.28,,,,,,,,,,,,,72,,,,
18:47:09.586,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:09.814,230.223208181249,37.9263740007859,,,,,14.3297397745993,,,4860,,0.0583855996474169,207.07413470623,0.058969455643891,209.09,41.2326320564284,,,,,,
18:47:10.060,,,4.23180325341859,,,53.0731102762938,,0.0333341737777778,545.997776779695,,,,,,,,,,,0.15118827513135,27,
18:47:10.274,,,,,-0.26,,,,,,,,,,,,,74,,,,
18:47:10.679,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:10.915,186.252824969262,37.9264978272024,,,,,12.0973930250767,,,3992,,0.062085840341274,207.077834946924,0.0627066987446868,209.09,34.8092403135728,,,,,,
18:47:11.164,,,4.93484770311694,,,52.5973609785944,,0.04038489725,546.004827503167,,,,,,,,,,,,23,
18:47:11.377,,,,,-0.7,,,,,,,,,,,,,30,,,,
18:47:11.815,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:12.064,157.048445649416,37.9262531261759,,,,,4.19179287645172,,,3412,,0.0634238534082386,207.079172959991,0.064058091942321,209.09,12.0615346859168,,,,,,
18:47:12.332,,,5.39507828724866,,,24.6576051555984,,0.0459022165555556,546.010344822472,,,,,,,,,,,,17,
18:47:12.606,,,,,-0.67,,,,,,,,,,,,,33,,,,
18:47:13.082,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:13.362,140.628977011656,37.9260764723203,,,,,3.12983925323811,,,2316,,0.0645518175677527,207.080300924151,0.0651973357434302,209.09,9.00585163125488,,,,,,
18:47:13.590,,,5.73444404573753,,,22.3559946659865,,0.0507927906666667,546.015235396584,,,,,,,,,,,-0.0678399998148167,14,
18:47:13.792,,,,,-0.45,,,,,,,,,,,,,55,,,,
18:47:14.196,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:14.424,129.132085926593,37.9259268738652,,,,,3.5181411295034,,,1562,,0.0655897900881945,207.081338896671,0.0662456879890764,209.09,10.1231579217186,,,,,,
18:47:14.672,,,5.9729040183545,,,27.0626240731031,,0.0547002530277778,546.019142858945,,,,,,,,,,,-0.0859940532326651,13,
18:47:14.887,,,,,-0.45,,,,,,,,,,,,,55,,,,
18:47:15.280,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:15.580,121.964752675835,37.9258615459198,,,,,3.50462714309045,,,1556,,0.0667150283183853,207.082464134901,0.0673821786015692,209.09,10.0842725519809,,,,,,
18:47:15.852,,,6.28472659304512,,,23.3641809539364,,0.0596152330277778,546.024057838945,,,,,,,,,,,,15,
18:47:16.043,,,,,-0.34,,,,,,,,,,,,,66,,,,
18:47:16.518,,,,,,,,,,,-1,,,,,,,,26.2745098039216,,,
18:47:16.764,119.191691754123,37.9263152489985,,,,,13.1977591308823,,,4883,,0.0710564047889708,207.086805511372,0.0717669688368605,209.09,37.9754520858528,,,,,,
18:47:17.004,,,6.63466758228318,,,77.6338772404839,,0.0650594268333333,546.02950203275,,,,,,,,,,,,17,
18:47:17.208,,,,,-0.24,,,,,,,,,,,,,76,,,,
18:47:17.910,,,,,,,,,,,-1,,,,,,,,21.1764705882353,,,
18:47:18.157,118.302755235989,37.9270195896203,,,,,15.2783397178401,,,4909,,0.0769670944845757,207.092716201068,0.0777367654294215,209.09,43.9621493431085,,,,,,
18:47:18.417,,,7.22595426351013,,,69.4469987174552,,0.0736934148333333,546.03813602075,,,,,,,,,,,,22,
18:47:18.631,,,,,-0.73,,,,,,,,,,,,,27,,,,
18:47:19.080,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:19.350,106.388684032497,37.9266825702029,,,,,4.32766986711279,,,3914,,0.0784014542597922,207.094150560843,0.0791854688023901,209.09,12.4525094034615,,,,,,
18:47:19.622,,,7.63190569577601,,,21.638349335564,,0.0803881798333333,546.04483078575,,,,,,,,,,,,20,
18:47:19.847,,,,,-0.71,,,,,,,,,,,,,29,,,,
18:47:20.277,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:20.506,99.3398835047566,37.9264842289183,,,,,4.53422910186096,,,3818,,0.0798575241980276,207.095606630781,0.0806560994400078,209.09,13.0468663881798,,,,,,
18:47:20.781,,,7.9986840521331,,,22.6711455093048,,0.0868263726111111,546.051268978528,,,,,,,,,,,,20,
18:47:20.994,,,,,-0.7,,,,,,,,,,,,,30,,,,
18:47:21.454,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:21.706,93.691455965646,37.9263101771838,,,,,4.47312950268486,,,3641,,0.0813488926615069,207.097097999244,0.082162381588122,209.09,12.8710573831838,,,,,,
18:47:21.972,,,8.32397080987614,,,23.5427868562361,,0.0931104948888889,546.057553100806,,,,,,,,,,,0.011404344191082,19,
18:47:22.184,,,,,-0.7,,,,,,,,,,,,,30,,,,
18:47:22.606,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:22.839,88.8146123667292,37.92612036143,,,,,4.27901951602619,,,3483,,0.0826957251083099,207.098444831691,0.083522682359393,209.09,12.3125220724057,,,,,,
18:47:23.087,,,8.55785339068637,,,25.1707030354482,,0.0983787410555556,546.062821346972,,,,,,,,,,,-0.0303260904473103,17,
18:47:23.311,,,,,-0.4,,,,,,,,,,,,,60,,,,
18:47:23.763,,,,,,,,,,,-1,,,,,,,,19.2156862745098,,,
18:47:24.016,87.4155878646905,37.9263592695348,,,,,10.1060047484443,,,4113,,0.0859983548275956,207.101747461411,0.0868583383758715,209.09,29.0791864965861,,,,,,
18:47:24.259,,,8.7902186472289,,,59.4470867555546,,0.103910034361111,546.068352640278,,,,,,,,,,,-0.0183282683083589,17,
18:47:24.487,,,,,-0.47,,,,,,,,,,,,,53,,,,
18:47:24.922,,,,,,,,,,,-1,,,,,,,,19.6078431372549,,,
18:47:25.175,85.641711670828,37.9265230144252,,,,,9.2937732135523,,,4282,,0.0889903320246011,207.104739438608,0.0898802353448471,209.09,26.7420579408956,,,,,,
18:47:25.448,,,9.04062569840995,,,51.6320734086239,,0.109857037861111,546.074299643778,,,,,,,,,,,,18,
18:47:25.640,,,,,-0.48,,,,,,,,,,,,,52,,,,
18:47:26.079,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:26.298,83.5318006782113,37.9266181916239,,,,,8.89056500075879,,,4175,,0.0917655618971304,207.10751466848,0.0926832175161017,209.09,25.5818599092667,,,,,,
18:47:26.546,,,9.28443647666081,,,46.7924473724147,,0.11565091475,546.080093520667,,,,,,,,,,,,19,
18:47:26.739,,,,,-0.55,,,,,,,,,,,,,45,,,,
18:47:27.242,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:27.518,81.5161067402714,37.9266751685499,,,,,7.40443601007461,,,4018,,0.0942741231137103,207.110023229697,0.0952168643448474,209.09,21.3056475826555,,,,,,
18:47:27.806,,,9.57729886389192,,,37.022180050373,,0.122651056972222,546.087093662889,,,,,,,,,,,0.0180083390543016,20,
18:47:28.019,,,,,-0.71,,,,,,,,,,,,,29,,,,
18:47:28.565,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:28.843,78.071647090362,37.9264603046614,,,,,4.02593940683831,,,3390,,0.0957557003519521,207.111504806935,0.0967132573554716,209.09,11.5843051482267,,,,,,
18:47:29.047,,,9.77186756963986,,,23.6819965108136,,0.128511429194444,546.092954035111,,,,,,,,,,,,17,
18:47:29.239,,,,,-0.67,,,,,,,,,,,,,33,,,,
18:47:29.669,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:29.952,75.2432217629262,37.9262255108543,,,,,3.05145813204302,,,2258,,0.0966961396594818,207.112445246242,0.0976631010560766,209.09,8.78031648677613,,,,,,
18:47:30.222,,,9.898458812748,,,20.3430542136202,,0.133406506694444,546.097849112611,,,,,,,,,,,,15,
18:47:30.416,,,,,-0.44,,,,,,,,,,,,,56,,,,
18:47:30.868,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:31.094,73.3090731259514,37.9260875164922,,,,,3.47890961743188,,,1517,,0.0977990735474076,207.11354818013,0.0987770642828817,209.09,10.0102725150254,,,,,,
18:47:31.352,,,9.96903491779069,,,26.7608432110144,,0.137486330638889,546.101928936556,,,,,,,,,,,-0.0353653279473849,13,
18:47:31.565,,,,,-0.44,,,,,,,,,,,,,56,,,,
18:47:32.024,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:32.269,72.0564416107675,37.9260364942246,,,,,3.88711391005078,,,1695,,0.0990677575595978,207.114816864143,0.100058435135194,209.09,11.1848463500119,,,,,,
18:47:32.512,,,10.0154315481735,,,32.3926159170898,,0.141355342638889,546.105797948556,,,,,,,,,,,-0.0481490721897769,12,
18:47:32.718,,,,,-0.06,,,,,,,,,,,,,94,,,,
18:47:33.143,,,,,,,,,,,-1,,,,,,,,25.0980392156863,,,
18:47:33.410,73.7514356736754,37.9267170352752,,,,,16.3447161002434,,,4246,,0.104251594597624,207.120000701181,0.1052941105436,209.09,47.0305585187755,,,,,,
18:47:33.649,,,10.0588638725875,,,136.205967502029,,0.145144907972222,546.109587513889,,,,,,,,,,,-0.0307741621358274,12,
18:47:33.848,,,,,-0.55,,,,,,,,,,,,,45,,,,
18:47:34.245,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:34.464,72.6677980258358,37.9266776212541,,,,,4.17397898527103,,,2265,,0.10547360857004,207.121222715153,0.10652834465574,209.09,12.0102766985353,,,,,,
18:47:34.695,,,10.1169233628155,,,32.107530655931,,0.148922509722222,546.113365115639,,,,,,,,,,,,13,
18:47:34.888,,,,,-0.26,,,,,,,,,,,,,74,,,,
18:47:35.329,,,,,,,,,,,-1,,,,,,,,32.9411764705882,,,
18:47:35.571,74.2634129961606,37.9273530508017,,,,,16.6642195002247,,,5499,,0.110594938439261,207.126344045022,0.111700887823654,209.09,47.9499029269381,,,,,,
18:47:35.850,,,10.2636744002786,,,98.0248205895568,,0.154374074916667,546.118816680833,,,,,,,,,,,,17,
18:47:36.052,,,,,-0.72,,,,,,,,,,,,,28,,,,
18:47:36.433,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
18:47:36.724,72.5215674874689,37.9272233951532,,,,,4.24371934545662,,,3701,,0.111954498923846,207.127703605507,0.113074043913085,209.09,12.2109487732726,,,,,,
18:47:36.967,,,10.3796716492657,,,26.5232459091039,,0.159340889138889,546.123783495056,,,,,,,,,,,,16,
18:47:37.188,,,,,-0.24,,,,,,,,,,,,,76,,,,
18:47:37.706,,,,,,,,,,,1,,,,,,,,28.6274509803922,,,
18:47:38.252,74.6603363141866,37.9281620413397,,,,,16.5201522147679,,,5308,,0.11896444371711,207.1347135503,0.120154088154281,209.09,47.5353613186433,,,,,,
18:47:38.451,,,10.552764534191,,,97.1773659692227,,0.166347395694445,546.130790001611,,,,,,,,,,,,17,
18:47:38.680,,,,,-0.39,,,,,,,,,,,,,61,,,,
18:47:39.081,,,,,,,,,,,1,,,,,,,,20,,,
18:47:39.271,73.6111169285223,37.9283137070378,,,,,12.3153367695909,,,4930,,0.122450175952189,207.138199282535,0.123674677711711,209.09,35.4363552764338,,,,,,
18:47:39.488,,,10.7226892698359,,,61.5766838479546,,0.172121944027778,546.136564549945,,,,,,,,,,,,20,
18:47:39.697,,,,,-0.68,,,,,,,,,,,,,32,,,,
18:47:40.088,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
18:47:40.299,71.1415250645947,37.9279126738624,,,,,0,,,3440,,0.122450175952189,207.138199282535,0.123674677711711,209.09,0,,,,,,
18:47:40.538,,,10.8166351538594,,,0,,0.176776931138889,546.141219537056,,,,,,,,,,,,16,
18:47:40.746,,,,,-0.52,,,,,,,,,,,,,48,,,,
18:47:41.156,,,,,,,,,,,0,,,,,,,,13.3333333333333,,,
18:47:41.345,69.2681874061856,37.9275893986026,,,,,0,,,2002,,0.122450175952189,207.138199282535,0.123674677711711,209.09,0,,,,,,
18:47:41.609,,,10.8556782394205,,,0,,0.18064627425,546.145088880167,,,,,,,,,,,,13,
18:47:41.814,,,,,-0.1,,,,,,,,,,,,,90,,,,
18:47:42.259,,,,,,,,,,,1,,,,,,,,30.9803921568627,,,
18:47:42.543,71.421410985062,37.9285236546355,,,,,19.7513054146291,,,5359,,0.129020117961295,207.144769224544,0.130310319140908,209.09,56.8327353884773,,,,,,
18:47:43.166,,,11.0113449875509,,,116.184149497818,,0.187999254027778,546.152441859945,,,,,,,,,,,,17,
18:47:43.671,,,,,-0.55,,,,,,,,,,,,,45,,,,
18:47:44.062,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
18:47:44.255,68.6279946314209,37.9280130139315,,,,,0,,,4136,,0.129020117961295,207.144769224544,0.130310319140908,209.09,0,,,,,,
18:47:44.456,,,11.1549623500832,,,0,,0.194447167527778,546.158889773445,,,,,,,,,,,,18,
18:47:44.640,,,,,-0.4,,,,,,,,,,,,,60,,,,
18:47:45.016,,,,,,,,,,,1,,,,,,,,17.6470588235294,,,
18:47:45.224,67.7479475152242,37.9280621354552,,,,,10.0838909524958,,,4104,,0.131733965001559,207.147483071584,0.133051304651575,209.09,29.0155558915607,,,,,,
18:47:45.439,,,11.2296815346031,,,63.0243184530989,,0.198815727972222,546.163258333889,,,,,,,,,,,,16,
18:47:45.622,,,,,-0.35,,,,,,,,,,,,,65,,,,
18:47:46.015,,,,,,,,,,,1,,,,,,,,23.5294117647059,,,
18:47:46.224,68.0508481160612,37.9284109164695,,,,,12.8167875684592,,,4815,,0.135295789073218,207.151044895656,0.136648746963951,209.09,36.8792381626105,,,,,,
18:47:46.454,,,11.3201993129179,,,75.3928680497597,,0.20361236675,546.168054972667,,,,,,,,,,,,17,
18:47:46.648,,,,,-0.66,,,,,,,,,,,,,34,,,,
18:47:47.137,,,,,,,,,,,0,,,,,,,,18.4313725490196,,,
18:47:47.408,66.4477267431097,37.9280778159065,,,,,0,,,4282,,0.135295789073218,207.151044895656,0.136648746963951,209.09,0,,,,,,
18:47:47.659,,,11.4056791126113,,,0,,0.208966872527778,546.173409478445,,,,,,,,,,,,16,
18:47:47.863,,,,,-0.65,,,,,,,,,,,,,35,,,,
18:47:48.646,,,,,,,,,,,0,,,,,,,,12.9411764705882,,,
18:47:48.855,64.7450897056583,37.9277059814153,,,,,0,,,1825,,0.135295789073218,207.151044895656,0.136648746963951,209.09,0,,,,,,
18:47:49.084,,,11.4393780055065,,,0,,0.214110432666667,546.178553038583,,,,,,,,,,,,13,
18:47:49.294,,,,,-0.42,,,,,,,,,,,,,58,,,,
18:47:49.719,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
18:47:49.983,63.8465011206285,37.9276062697652,,,,,4.48672539204576,,,1889,,0.136702019791906,207.152451126375,0.138069039989825,209.09,12.910178421829,,,,,,
18:47:50.218,,,11.448656974599,,,37.389378267048,,0.217889563333333,546.18233216925,,,,,,,,,,,-0.0237094111623832,12,
18:47:50.422,,,,,-0.45,,,,,,,,,,,,,55,,,,
18:47:50.839,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
18:47:51.069,63.3524108408036,37.927588498731,,,,,4.42808288130837,,,1966,,0.138038291342166,207.153787397925,0.139418674255588,209.09,12.7414394840581,,,,,,
18:47:51.326,,,11.4255781639386,,,44.2808288130837,,0.22097047,546.185413075917,,,,,,,,,,,-0.0407052127882333,10,
18:47:51.519,,,,,-0.45,,,,,,,,,,,,,55,,,,
18:47:51.944,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
18:47:52.163,63.047378129753,37.927608507107,,,,,4.20510210549478,,,1867,,0.139316087775992,207.155065194359,0.140709248653752,209.09,12.0998308833858,,,,,,
18:47:52.415,,,11.3882444268984,,,46.7233567277198,,0.2236914005,546.188134006417,,,,,,,,,,,-0.0416908914401137,9,
18:47:52.626,,,,,-0.44,,,,,,,,,,,,,56,,,,
18:47:53.026,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
18:47:53.258,62.8912158332526,37.9276696892939,,,,,4.4696076759227,,,1949,,0.140682241488881,207.156431348072,0.142089063903769,209.09,12.8609236201612,,,,,,
18:47:53.523,,,11.3205488067208,,,63.8515382274671,,0.225845735472222,546.190288341389,,,,,,,,,,,-0.0382840154292802,7,
18:47:53.712,,,,,-0.46,,,,,,,,,,,,,54,,,,
18:47:54.132,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
18:47:54.395,62.8968551337936,37.9277704846644,,,,,4.34978366306125,,,1967,,0.142049865065814,207.157798971649,0.143470363716472,209.09,12.5161400084868,,,,,,
18:47:54.678,,,11.2205418771825,,,86.995673261225,,0.227449381166667,546.191891987084,,,,,,,,,,,-0.0444574972284403,5,
18:47:54.862,,,,,-0.45,,,,,,,,,,,,,55,,,,
18:47:55.298,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
18:47:55.543,63.0525125238828,37.9279086151333,,,,,4.2726720375595,,,1897,,0.143412549545607,207.159161656129,0.144846675041063,209.09,12.2942577320743,,,,,,
