time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
13:35:46.097,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:46.327,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:46.591,,,,,0,,,,,,,,,,,,,99,,,,
13:35:47.026,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:47.293,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:47.539,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:47.964,,,,,0,,,,,,,,,,,,,99,,,,
13:35:48.413,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:48.673,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:48.943,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:49.175,,,,,0,,,,,,,,,,,,,99,,,,
13:35:49.596,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:49.842,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:50.102,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:50.339,,,,,0,,,,,,,,,,,,,99,,,,
13:35:50.782,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:50.987,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:51.261,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:51.544,,,,,0,,,,,,,,,,,,,99,,,,
13:35:51.905,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:52.102,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:52.306,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:52.487,,,,,0,,,,,,,,,,,,,99,,,,
13:35:52.847,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:53.028,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:53.219,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:53.398,,,,,0,,,,,,,,,,,,,99,,,,
13:35:53.753,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:53.937,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:54.137,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:54.344,,,,,0,,,,,,,,,,,,,99,,,,
13:35:54.821,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:55.022,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:55.263,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:55.537,,,,,0,,,,,,,,,,,,,99,,,,
13:35:56.035,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:56.285,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:56.549,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:56.818,,,,,0,,,,,,,,,,,,,99,,,,
13:35:57.303,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:57.557,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:57.756,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:57.959,,,,,0,,,,,,,,,,,,,99,,,,
13:35:58.391,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:58.582,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:58.774,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:35:58.972,,,,,0,,,,,,,,,,,,,99,,,,
13:35:59.367,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:35:59.592,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:35:59.806,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:00.055,,,,,0,,,,,,,,,,,,,99,,,,
13:36:00.564,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:00.796,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:00.987,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:01.246,,,,,0,,,,,,,,,,,,,99,,,,
13:36:01.725,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:01.974,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:02.226,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:02.483,,,,,0,,,,,,,,,,,,,99,,,,
13:36:02.987,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:03.252,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:03.492,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:03.678,,,,,0,,,,,,,,,,,,,99,,,,
13:36:04.166,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:04.370,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:04.587,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:04.868,,,,,0,,,,,,,,,,,,,99,,,,
13:36:05.323,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:05.608,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:05.939,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:06.183,,,,,0,,,,,,,,,,,,,99,,,,
13:36:06.752,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:07.030,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:07.226,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:07.423,,,,,0,,,,,,,,,,,,,99,,,,
13:36:07.942,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:08.211,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:08.465,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:08.725,,,,,0,,,,,,,,,,,,,99,,,,
13:36:09.227,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:09.467,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:09.711,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:09.903,,,,,0,,,,,,,,,,,,,99,,,,
13:36:10.400,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:10.647,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:10.873,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:11.135,,,,,0,,,,,,,,,,,,,99,,,,
13:36:11.666,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:11.922,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:12.189,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:12.446,,,,,0,,,,,,,,,,,,,99,,,,
13:36:12.876,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:13.078,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:13.407,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:13.667,,,,,0,,,,,,,,,,,,,99,,,,
13:36:14.128,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:14.348,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:14.631,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:14.896,,,,,0,,,,,,,,,,,,,99,,,,
13:36:15.408,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:15.671,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:15.923,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:16.181,,,,,0,,,,,,,,,,,,,99,,,,
13:36:16.658,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:16.878,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:17.159,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:17.439,,,,,0,,,,,,,,,,,,,99,,,,
13:36:17.942,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:18.138,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:18.339,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:18.588,,,,,0,,,,,,,,,,,,,99,,,,
13:36:19.088,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:19.359,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:19.607,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:19.869,,,,,0,,,,,,,,,,,,,99,,,,
13:36:20.462,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:20.713,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:21.027,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:21.284,,,,,0,,,,,,,,,,,,,99,,,,
13:36:21.736,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:21.929,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:22.195,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:22.456,,,,,0,,,,,,,,,,,,,99,,,,
13:36:22.984,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:23.236,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:23.508,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:23.705,,,,,0,,,,,,,,,,,,,99,,,,
13:36:24.188,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:24.446,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:24.706,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:24.971,,,,,0,,,,,,,,,,,,,99,,,,
13:36:25.483,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:25.765,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:26.049,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:26.254,,,,,0,,,,,,,,,,,,,99,,,,
13:36:26.653,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:26.892,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:27.176,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:27.449,,,,,0,,,,,,,,,,,,,99,,,,
13:36:27.934,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:28.155,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:28.416,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:28.675,,,,,0,,,,,,,,,,,,,99,,,,
13:36:29.203,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:29.439,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:29.708,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:29.978,,,,,0,,,,,,,,,,,,,99,,,,
13:36:30.407,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:30.636,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:30.855,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:31.075,,,,,0,,,,,,,,,,,,,99,,,,
13:36:31.456,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:31.654,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:31.865,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:32.066,,,,,0,,,,,,,,,,,,,99,,,,
13:36:32.438,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:32.685,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:32.942,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:33.221,,,,,0,,,,,,,,,,,,,99,,,,
13:36:33.703,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:33.944,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:34.214,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:34.463,,,,,0,,,,,,,,,,,,,99,,,,
13:36:34.983,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:35.208,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:35.453,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:35.726,,,,,0,,,,,,,,,,,,,99,,,,
13:36:36.209,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:36.491,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:36.764,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:37.079,,,,,0,,,,,,,,,,,,,99,,,,
13:36:37.523,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:37.787,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:38.037,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:38.304,,,,,0,,,,,,,,,,,,,99,,,,
13:36:38.823,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:39.055,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:39.336,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:39.614,,,,,0,,,,,,,,,,,,,99,,,,
13:36:40.112,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:40.329,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:40.528,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:40.788,,,,,0,,,,,,,,,,,,,99,,,,
13:36:41.245,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:41.483,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:41.748,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:42.015,,,,,0,,,,,,,,,,,,,99,,,,
13:36:42.521,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:42.736,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:42.974,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:43.240,,,,,0,,,,,,,,,,,,,99,,,,
13:36:43.687,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:43.946,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:44.214,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:44.482,,,,,0,,,,,,,,,,,,,99,,,,
13:36:44.967,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:45.230,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:45.494,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:45.697,,,,,0,,,,,,,,,,,,,99,,,,
13:36:46.202,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:46.397,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:46.605,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:46.855,,,,,0,,,,,,,,,,,,,99,,,,
13:36:47.398,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:47.663,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:47.921,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:48.183,,,,,0,,,,,,,,,,,,,99,,,,
13:36:48.734,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:48.969,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:49.199,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:49.505,,,,,0,,,,,,,,,,,,,99,,,,
13:36:49.947,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:50.191,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:50.451,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:50.738,,,,,0,,,,,,,,,,,,,99,,,,
13:36:51.307,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:51.587,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:51.783,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:51.971,,,,,0,,,,,,,,,,,,,99,,,,
13:36:52.458,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:52.766,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:53.038,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:53.292,,,,,0,,,,,,,,,,,,,99,,,,
13:36:53.783,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:54.021,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:54.286,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:54.543,,,,,0,,,,,,,,,,,,,99,,,,
13:36:54.995,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:55.256,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:55.493,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:55.757,,,,,0,,,,,,,,,,,,,99,,,,
13:36:56.228,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:56.454,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:56.727,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:57.012,,,,,0,,,,,,,,,,,,,99,,,,
13:36:57.594,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:57.836,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:58.095,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:58.354,,,,,0,,,,,,,,,,,,,99,,,,
13:36:58.875,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:36:59.132,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:36:59.395,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:36:59.664,,,,,0,,,,,,,,,,,,,99,,,,
13:37:00.138,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:37:00.368,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:37:00.582,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:37:00.782,,,,,0,,,,,,,,,,,,,99,,,,
13:37:01.208,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:37:01.469,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:37:01.712,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
13:37:01.974,,,,,0,,,,,,,,,,,,,99,,,,
13:37:02.454,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
13:37:02.693,,38.2391629423979,,,,,0,,,0,,0,147.522744755523,0,149,0,,,,,,
13:37:02.935,,,0,,,,,0,385.789681060083,,,,,,,,,,,0,0,
