time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
22:23:14.315,,,,,,,,,,,-1,,,,,,,,37.6470588235294,,,
22:23:14.562,363.557237303775,38.2253924700506,,,,,16.9385440676201,,,5236,,0.0159988939849475,163.298935852873,0.016158882924797,164.92,48.7392490092378,,,,,,
22:23:14.765,,,2.42761336617881,,,112.923627117467,,0.00889533008333333,427.204649602,,,,,,,,,,,0.0916881353020802,15,
22:23:14.978,,,,,-0.06,,,,,,,,,,,,,94,,,,
22:23:15.414,,,,,,,,,,,-1,,,,,,,,28.2352941176471,,,
22:23:15.693,248.691584159023,38.2264235766932,,,,,19.4891468547117,,,4999,,0.0221219373004158,163.305058896188,0.02234315667342,164.92,56.0783959788616,,,,,,
22:23:15.922,,,4.00498375488762,,,88.5870311577802,,0.0159615461388889,427.211715818056,,,,,,,,,,,0.134147989203009,22,
22:23:16.137,,,,,-0.74,,,,,,,,,,,,,26,,,,
22:23:16.633,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:16.903,145.887287709559,38.2260637475534,,,,,3.46362385696433,,,3212,,0.0232858667385349,163.306222825626,0.0235187254059202,164.92,9.96628901309344,,,,,,
22:23:17.173,,,5.04817104653299,,,20.3742579821431,,0.0218751363888889,427.217629408306,,,,,,,,,,,,17,
22:23:17.393,,,,,-0.63,,,,,,,,,,,,,37,,,,
22:23:17.807,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:18.059,109.606561647003,38.2256962967372,,,,,2.14991701639836,,,1401,,0.0239765848514534,163.306913543739,0.0242163506999679,164.92,6.18620705493492,,,,,,
22:23:18.336,,,5.59961023683572,,,16.5378232030643,,0.0260727659722222,427.221827037889,,,,,,,,,,,,13,
22:23:19.061,,,,,-0.47,,,,,,,,,,,,,53,,,,
22:23:19.487,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:19.744,98.0192201403967,38.2256904833375,,,,,3.37636137259019,,,1536,,0.0255563218750029,163.308493280763,0.025811885093753,164.92,9.71519848618056,,,,,,
22:23:19.996,,,5.9058948490586,,,37.5151263621132,,0.0302210112222222,427.225975283139,,,,,,,,,,,-0.0324934446140095,9,
22:23:20.202,,,,,-0.02,,,,,,,,,,,,,98,,,,
22:23:20.635,,,,,,,,,,,-1,,,,,,,,44.3137254901961,,,
22:23:20.855,104.512750201575,38.226730399672,,,,,19.5380868411952,,,4807,,0.0315848099670711,163.314521768855,0.0319006580667418,164.92,56.2192167116359,,,,,,
22:23:21.076,,,5.96654253357219,,,279.115526302789,,0.03232310675,427.228077378667,,,,,,,,,,,-0.0824300921300055,7,
22:23:21.287,,,,,0,,,,,,,,,,,,,100,,,,
22:23:21.719,,,,,,,,,,,-1,,,,,,,,44.3137254901961,,,
22:23:21.972,123.629749971846,38.228502896402,,,,,26.9833518696833,,,6506,,0.0399609760581577,163.322897934946,0.0403605858187393,164.92,77.6423463923579,,,,,,
22:23:22.229,,,6.86081600293675,,,122.651599407651,,0.0393632436388889,427.235117515556,,,,,,,,,,,,22,
22:23:22.448,,,,,0,,,,,,,,,,,,,100,,,,
22:23:22.838,,,,,,,,,,,-1,,,,,,,,46.6666666666667,,,
22:23:23.036,122.414931034795,38.229798242298,,,,,27.8252855354604,,,6709,,0.0481864875536042,163.331123446441,0.0486683524291402,164.92,80.0649403544926,,,,,,
22:23:23.230,,,7.9775268436157,,,89.7589855982593,,0.0479903628055555,427.243744634722,,,,,,,,,,,,31,
22:23:23.435,,,,,0.01,,,,,,,,,,,,,101,,,,
22:23:23.803,,,,,,,,,,,-1,,,,,,,,47.0588235294118,,,
22:23:24.001,116.085510398404,38.2307871952909,,,,,28.0909715976756,,,6706,,0.0557098576048749,163.338646816493,0.0562669561809236,164.92,80.8294298580116,,,,,,
22:23:24.196,,,9.25949057922189,,,73.9236094675673,,0.0581868679722222,427.253941139889,,,,,,,,,,,,38,
22:23:24.404,,,,,0,,,,,,,,,,,,,100,,,,
22:23:24.815,,,,,,,,,,,-1,,,,,,,,45.0980392156863,,,
22:23:25.058,109.870213665479,38.2317987656835,,,,,27.9662990558368,,,6743,,0.0639300361663305,163.346866995054,0.0645693365279938,164.92,80.4706950082492,,,,,,
22:23:25.332,,,10.8732900208232,,,65.0379047810159,,0.0717603268055556,427.267514598722,,,,,,,,,,,0.239578436286031,43,
22:23:25.542,,,,,-0.48,,,,,,,,,,,,,52,,,,
22:23:25.988,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:26.285,93.9474292760465,38.2314003194406,,,,,10.2312774454787,,,4744,,0.0674169822739091,163.350353941162,0.0680911520966482,164.92,29.4396482429111,,,,,,
22:23:26.611,,,12.4114206688215,,,24.9543352328749,,0.0863185430277778,427.282072814945,,,,,,,,,,,,41,
22:23:26.818,,,,,-0.74,,,,,,,,,,,,,26,,,,
22:23:27.300,,,,,,,,,,,-1,,,,,,,,14.5098039215686,,,
22:23:27.594,79.9780527596602,38.2304765965502,,,,,4.45353877000706,,,4130,,0.0690358898841261,163.351972848772,0.0697262487829674,164.92,12.8146866824645,,,,,,
22:23:27.888,,,13.5566323005796,,,12.3709410277974,,0.0990942030277778,427.294848474945,,,,,,,,,,,,36,
22:23:28.157,,,,,-0.73,,,,,,,,,,,,,27,,,,
22:23:28.554,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:28.810,71.137937508558,38.2296746881307,,,,,4.31464045243625,,,3853,,0.0704935722245042,163.353430531112,0.0711985079467492,164.92,12.4150183485143,,,,,,
22:23:29.093,,,14.3199308965767,,,13.9181950078589,,0.109463644472222,427.305217916389,,,,,,,,,,,-0.0404914418909488,31,
22:23:29.296,,,,,-0.72,,,,,,,,,,,,,28,,,,
22:23:29.751,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:29.941,65.6782167753706,38.2290746471901,,,,,4.45934520908138,,,3840,,0.0718937697066871,163.354830728595,0.0726127074037539,164.92,12.8313942270309,,,,,,
22:23:30.156,,,14.7916342598535,,,16.5160933669681,,0.117438220472222,427.313192492389,,,,,,,,,,,-0.093959038981822,27,
22:23:30.380,,,,,-0.72,,,,,,,,,,,,,28,,,,
22:23:30.800,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:30.994,62.2826251327652,38.2286536984034,,,,,4.27237787088813,,,3679,,0.0731436066193045,163.356080565507,0.0738750426854975,164.92,12.2934112919914,,,,,,
22:23:31.194,,,15.0444552151007,,,19.4198994131279,,0.123787541472222,427.319541813389,,,,,,,,,,,-0.117430807063071,22,
22:23:31.414,,,,,-0.71,,,,,,,,,,,,,29,,,,
22:23:31.862,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:32.115,60.1014179276309,38.2283792436221,,,,,4.02805120955351,,,3349,,0.0743980676425597,163.35733502653,0.0751420483189853,164.92,11.5903816845561,,,,,,
22:23:32.372,,,15.1575390895185,,,22.3780622752973,,0.129679102972222,427.325433374889,,,,,,,,,,,-0.113708004336149,18,
22:23:32.599,,,,,-0.67,,,,,,,,,,,,,33,,,,
22:23:32.981,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:33.203,58.0730113950802,38.2280652543845,,,,,3.01242206632448,,,2201,,0.0753085602460964,163.358245519134,0.0760616458485574,164.92,8.6679934606765,,,,,,
22:23:33.425,,,15.1193088561652,,,21.5173004737463,,0.133769821305556,427.329524093222,,,,,,,,,,,-0.111158069681726,14,
22:23:33.637,,,,,-0.45,,,,,,,,,,,,,55,,,,
22:23:34.085,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:34.358,57.0528618339715,38.22793588083,,,,,3.15020057064524,,,1381,,0.0763195113250092,163.359256470213,0.0770827064382593,164.92,9.06443962531747,,,,,,
22:23:34.620,,,15.0424614471271,,,24.2323120818865,,0.138097372888889,427.333851644806,,,,,,,,,,,-0.0888285509322274,13,
22:23:34.847,,,,,-0.46,,,,,,,,,,,,,54,,,,
22:23:35.239,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:35.493,56.0489142195963,38.2278020821858,,,,,3.4355870511483,,,1534,,0.0774020780700094,163.360339036958,0.0781760988507094,164.92,9.88561544075831,,,,,,
22:23:35.785,,,14.837238778184,,,38.1731894572034,,0.141002227638889,427.336756499556,,,,,,,,,,,-0.0802059195430558,9,
22:23:35.972,,,,,-0.47,,,,,,,,,,,,,53,,,,
22:23:36.395,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:23:36.632,56.0605858818275,38.2279270737102,,,,,5.19643117500209,,,2364,,0.0790466749207892,163.361983633809,0.0798371416699971,164.92,14.9522976701373,,,,,,
22:23:36.948,,,14.5468781098922,,,86.6071862500348,,0.142939304472222,427.338693576389,,,,,,,,,,,-0.0742922555185386,6,
22:23:37.175,,,,,0.02,,,,,,,,,,,,,102,,,,
22:23:37.617,,,,,,,,,,,-1,,,,,,,,43.921568627451,,,
22:23:37.824,60.4383559167791,38.2294722149392,,,,,22.1757862144017,,,5242,,0.0863901655818902,163.36932712447,0.0872540672377091,164.92,63.8089768497564,,,,,,
22:23:38.014,,,14.443099905629,,,201.598056494561,,0.146197145444444,427.341951417361,,,,,,,,,,,,11,
22:23:38.228,,,,,0.05,,,,,,,,,,,,,105,,,,
22:23:38.633,,,,,,,,,,,-1,,,,,,,,52.156862745098,,,
22:23:38.882,65.2589943716663,38.2312907038332,,,,,30.6971917761862,,,7049,,0.0954067869171268,163.378343745805,0.096360854786298,164.92,88.3286112366611,,,,,,
22:23:39.133,,,14.8469444007984,,,109.632827772094,,0.154899298888889,427.350653570806,,,,,,,,,,,,28,
22:23:39.351,,,,,0.07,,,,,,,,,,,,,107,,,,
22:23:39.741,,,,,,,,,,,-1,,,,,,,,53.7254901960784,,,
22:23:39.986,67.7304660742686,38.2327368896606,,,,,30.9890068142358,,,6983,,0.104914017083219,163.387850975971,0.105963157254051,164.92,89.1682846907291,,,,,,
22:23:40.246,,,15.5425045171954,,,79.458991831374,,0.166964400638889,427.362718672556,,,,,,,,,,,,39,
22:23:40.468,,,,,0.08,,,,,,,,,,,,,108,,,,
22:23:40.903,,,,,,,,,,,-1,,,,,,,,54.9019607843137,,,
22:23:41.174,69.1062613931524,38.2341071588002,,,,,31.713111241369,,,7080,,0.115382855139021,163.398319814027,0.116536683690411,164.92,91.2518348377691,,,,,,
22:23:41.451,,,16.492525600837,,,67.4747047688701,,0.182687178777778,427.378441450695,,,,,,,,,,,0.257890191828084,47,
22:23:41.734,,,,,0.09,,,,,,,,,,,,,109,,,,
22:23:42.141,,,,,,,,,,,-1,,,,,,,,55.6862745098039,,,
22:23:42.399,69.2377221767588,38.235299105286,,,,,32.6532152020669,,,7223,,0.126488441294716,163.409425400183,0.127753325707664,164.92,93.9569056426808,,,,,,
22:23:42.682,,,17.5855587707107,,,61.6098400038999,,0.200806799638889,427.396561071556,,,,,,,,,,,0.254888917343176,53,
22:23:42.968,,,,,0.11,,,,,,,,,,,,,111,,,,
22:23:43.432,,,,,,,,,,,-1,,,,,,,,64.3137254901961,,,
22:23:43.689,69.0306829485314,38.2365161887031,,,,,33.8416273823219,,,7351,,0.138618305197814,163.421555264086,0.140004488249792,164.92,97.3764626570162,,,,,,
22:23:43.938,,,18.8138300904049,,,57.3586904785118,,0.221398494527778,427.417152766445,,,,,,,,,,,0.182738919609918,59,
22:23:44.145,,,,,0.17,,,,,,,,,,,,,117,,,,
22:23:44.550,,,,,,,,,,,-1,,,,,,,,62.7450980392157,,,
22:23:44.819,67.7435681411948,38.2373330459663,,,,,36.2143872354799,,,7463,,0.149983240004005,163.432920198892,0.151483072404045,164.92,104.203881404491,,,,,,
22:23:45.043,,,19.9370307779119,,,57.4831543420316,,0.240735628777778,427.436489900695,,,,,,,,,,,0.141727955420148,63,
22:23:45.274,,,,,0.16,,,,,,,,,,,,,116,,,,
22:23:46.281,,,,,,,,,,,-1,,,,,,,,62.3529411764706,,,
22:23:46.488,69.1520202030522,38.2394611530499,,,,,35.5777111909802,,,7395,,0.166473550648354,163.449410509536,0.168138286154837,164.92,102.37189914278,,,,,,
22:23:46.687,,,21.6877470162276,,,52.3201635161474,,0.271774712333333,427.46752898425,,,,,,,,,,,0.113609933220874,68,
22:23:46.881,,,,,0.14,,,,,,,,,,,,,114,,,,
22:23:47.305,,,,,,,,,,,-1,,,,,,,,60,,,
22:23:47.533,65.0316980288306,38.239086149431,,,,,35.337822308081,,,7474,,0.176739710243336,163.459676669131,0.17850710734577,164.92,101.681638872977,,,,,,
22:23:47.795,,,22.8710013406518,,,49.771580715607,,0.293648536305556,427.489402808222,,,,,,,,,,,0.0997144452297931,71,
22:23:48.013,,,,,0.13,,,,,,,,,,,,,113,,,,
22:23:48.469,,,,,,,,,,,-1,,,,,,,,61.1764705882353,,,
22:23:48.718,64.1403293656838,38.2398447829097,,,,,35.2902924568011,,,7530,,0.188347138363893,163.471284097252,0.190230609747532,164.92,101.544875686741,,,,,,
22:23:49.002,,,24.1460117268868,,,48.3428663791797,,0.318109840666667,427.513864112583,,,,,,,,,,,0.0783105895021939,73,
22:23:49.207,,,,,0.15,,,,,,,,,,,,,115,,,,
22:23:49.644,,,,,,,,,,,-1,,,,,,,,61.5686274509804,,,
22:23:49.930,63.0217442757901,38.2404944149686,,,,,36.0150604769713,,,7551,,0.20047837030107,163.483415329189,0.202483154004081,164.92,103.630335267445,,,,,,
22:23:50.202,,,25.4258558968266,,,47.3882374696991,,0.343448021111111,427.539202293028,,,,,,,,,,,0.0713808261823391,76,
22:23:50.403,,,,,0.13,,,,,,,,,,,,,113,,,,
22:23:50.809,,,,,,,,,,,-1,,,,,,,,59.2156862745098,,,
22:23:51.046,61.6104952276591,38.2408294043379,,,,,35.8292544265929,,,7645,,0.211600026656151,163.494536985544,0.213716026922712,164.92,103.095693841319,,,,,,
22:23:51.292,,,26.556520414778,,,46.5314992553155,,0.366761373138889,427.562515645056,,,,,,,,,,,0.0553521642801541,77,
22:23:51.512,,,,,-0.2,,,,,,,,,,,,,80,,,,
22:23:51.921,,,,,,,,,,,-1,,,,,,,,24.3137254901961,,,
22:23:52.141,59.6993280337052,38.2404642716321,,,,,24.2244638180827,,,7301,,0.218954075251107,163.501891034139,0.221143616003618,164.92,69.7038759312149,,,,,,
22:23:52.400,,,27.6123870936597,,,32.299285090777,,0.389840450222222,427.585594722139,,,,,,,,,,,,75,
22:23:52.597,,,,,-0.38,,,,,,,,,,,,,62,,,,
22:23:53.045,,,,,,,,,,,-1,,,,,,,,40,,,
22:23:53.268,57.6705889383091,38.2397728690332,,,,,18.7431023827906,,,7289,,0.224823283562911,163.507760242451,0.227071516398541,164.92,53.9317151812813,,,,,,
22:23:53.523,,,28.6373188695425,,,24.9908031770541,,0.413248862722222,427.609003134639,,,,,,,,,,,,75,
22:23:53.720,,,,,-0.05,,,,,,,,,,,,,95,,,,
22:23:54.156,,,,,,,,,,,-1,,,,,,,,49.0196078431373,,,
22:23:54.411,56.6634805574869,38.2398632744374,,,,,29.4206046711311,,,7467,,0.234161188982642,163.517098147871,0.236502800872468,164.92,84.6553382241238,,,,,,
22:23:54.725,,,29.7084137295788,,,38.7113219356988,,0.438625188833333,427.63437946075,,,,,,,,,,,,76,
22:23:54.938,,,,,0.07,,,,,,,,,,,,,107,,,,
22:23:55.359,,,,,,,,,,,-1,,,,,,,,52.5490196078431,,,
22:23:55.611,55.9303068143659,38.2402045361689,,,,,33.4963516302237,,,7548,,0.245324413879575,163.528261372767,0.247777658018371,164.92,96.3829604533329,,,,,,
22:23:55.847,,,30.6857221058298,,,43.5017553639269,,0.4626147185,427.658368990417,,,,,,,,,,,,77,
22:23:56.074,,,,,0.03,,,,,,,,,,,,,103,,,,
22:23:56.516,,,,,,,,,,,-1,,,,,,,,49.4117647058824,,,
22:23:56.759,55.2528440595393,38.2404640259856,,,,,32.2227921684002,,,7543,,0.255607789009282,163.538544747897,0.258163866899375,164.92,92.7183992318909,,,,,,
22:23:57.042,,,31.6837222226489,,,41.8477820368834,,0.488179993277778,427.683934265195,,,,,,,,,,,0.0122027095057738,77,
22:23:57.253,,,,,-0.11,,,,,,,,,,,,,89,,,,
22:23:57.802,,,,,,,,,,,-1,,,,,,,,41.1764705882353,,,
22:23:58.109,54.4461325463081,38.2405601384317,,,,,27.1601164649317,,,7358,,0.265795126204577,163.548732085092,0.268453077466623,164.92,78.1509717848022,,,,,,
22:23:58.373,,,32.6753919791998,,,36.7028600877455,,0.515541170555556,427.711295442472,,,,,,,,,,,,74,
22:23:58.573,,,,,0.02,,,,,,,,,,,,,102,,,,
22:23:58.974,,,,,,,,,,,-1,,,,,,,,59.6078431372549,,,
22:23:59.208,53.4338961454308,38.2403767296691,,,,,31.7068900566465,,,7495,,0.275473733661594,163.558410692549,0.27822847099821,164.92,91.2339338971621,,,,,,
22:23:59.518,,,33.4917723663769,,,42.8471487251979,,0.539071337,427.734825608917,,,,,,,,,,,-0.0118195087520967,74,
22:23:59.735,,,,,0.08,,,,,,,,,,,,,108,,,,
22:24:00.194,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:24:00.454,52.9818623528345,38.2406428468356,,,,,29.3032731272649,,,6542,,0.285610033752925,163.568546992641,0.288466134090454,164.92,84.3177264842776,,,,,,
22:24:00.751,,,34.2568678768341,,,41.8618187532356,,0.563188730611111,427.758943002528,,,,,,,,,,,-0.0404348051565841,70,
22:24:00.978,,,,,-0.8,,,,,,,,,,,,,20,,,,
22:24:01.386,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
22:24:01.603,50.9862305636348,38.2388465137523,,,,,4.81851494039319,,,5809,,0.287148704697789,163.570085663586,0.290020191744767,164.92,13.8648751980697,,,,,,
22:24:01.811,,,34.7449391953431,,,7.77179829095675,,0.581442612166667,427.777196884083,,,,,,,,,,,-0.0891002342473123,62,
22:24:02.046,,,,,-0.79,,,,,,,,,,,,,21,,,,
22:24:02.470,,,,,,,,,,,-1,,,,,,,,24.7058823529412,,,
22:24:02.751,49.6469302311292,38.2375700617834,,,,,4.76766712392803,,,5474,,0.28866840799644,163.571605366884,0.291555092076405,164.92,13.7185648435092,,,,,,
22:24:02.979,,,35.1845984087645,,,8.22011573091039,,0.6001458335,427.795900105417,,,,,,,,,,,-0.0983926252226457,58,
22:24:03.200,,,,,-0.39,,,,,,,,,,,,,61,,,,
22:24:03.594,,,,,,,,,,,-1,,,,,,,,40.3921568627451,,,
22:24:03.808,48.895923512822,38.2370153071344,,,,,16.2726284549247,,,6432,,0.293446847713548,163.576383806601,0.296381316190684,164.92,46.8231323266745,,,,,,
22:24:04.016,,,35.5300886505641,,,29.0582650980798,,0.6162676595,427.812021931417,,,,,,,,,,,-0.11336273769226,56,
22:24:04.220,,,,,0.02,,,,,,,,,,,,,102,,,,
22:24:04.692,,,,,,,,,,,-1,,,,,,,,55.2941176470588,,,
22:24:04.909,49.1383735541054,38.2377662331637,,,,,30.6619798706569,,,7248,,0.302823904618252,163.585760863506,0.305852143664435,164.92,88.227291912826,,,,,,
22:24:05.115,,,35.9397983456665,,,51.9694574078931,,0.634449605916667,427.830203877833,,,,,,,,,,,,59,
22:24:05.344,,,,,0.09,,,,,,,,,,,,,109,,,,
22:24:05.783,,,,,,,,,,,-1,,,,,,,,58.8235294117647,,,
22:24:06.029,49.3702356131615,38.2385733268356,,,,,33.4398217983787,,,7397,,0.313229265287833,163.596166224176,0.316361557940711,164.92,96.2203005730181,,,,,,
22:24:06.327,,,36.4604906341609,,,52.2497215599667,,0.655810841472222,427.851565113389,,,,,,,,,,,,64,
22:24:06.534,,,,,0.12,,,,,,,,,,,,,112,,,,
22:24:06.941,,,,,,,,,,,-1,,,,,,,,59.6078431372549,,,
22:24:07.138,49.3827854498541,38.2391483308773,,,,,34.5134738577861,,,7430,,0.32385766080111,163.606794619689,0.327096237409121,164.92,99.3096449029581,,,,,,
22:24:07.364,,,36.9263664992289,,,52.2931422087669,,0.674833594305556,427.870587866222,,,,,,,,,,,,66,
22:24:07.563,,,,,0.14,,,,,,,,,,,,,114,,,,
22:24:07.971,,,,,,,,,,,-1,,,,,,,,60,,,
22:24:08.290,49.6538376360297,38.2400712682954,,,,,35.0730486862918,,,7418,,0.335080777229864,163.618017736118,0.338431585002162,164.92,100.919774840747,,,,,,
22:24:08.576,,,37.5243455233515,,,50.1043552661311,,0.69838878875,427.894143060667,,,,,,,,,,,0.0869630340169007,70,
22:24:08.767,,,,,0.1,,,,,,,,,,,,,110,,,,
22:24:09.182,,,,,,,,,,,-1,,,,,,,,56.4705882352941,,,
22:24:09.391,49.4772615995912,38.2404113869071,,,,,34.2119537715694,,,7499,,0.345543647992054,163.62848060688,0.348999084471974,164.92,98.4420459815434,,,,,,
22:24:09.704,,,38.0954402245418,,,47.5166024605131,,0.72096079675,427.916715068667,,,,,,,,,,,0.0802372554739686,72,
22:24:09.911,,,,,0.07,,,,,,,,,,,,,107,,,,
22:24:10.372,,,,,,,,,,,-1,,,,,,,,53.3333333333333,,,
22:24:10.647,49.532769813565,38.2410976361438,,,,,33.1368915769582,,,7467,,0.357111851900221,163.640048810788,0.360682970419224,164.92,95.3486441050658,,,,,,
22:24:10.907,,,38.7180692577583,,,44.7795832121057,,0.745675053638889,427.941429325556,,,,,,,,,,,0.0618477926125892,74,
22:24:11.103,,,,,0,,,,,,,,,,,,,100,,,,
22:24:11.503,,,,,,,,,,,-1,,,,,,,,49.0196078431373,,,
22:24:11.852,49.2845530757243,38.2413172368909,,,,,31.0644490476372,,,7490,,0.367502617583094,163.650439576471,0.371177643758925,164.92,89.3853634304889,,,,,,
22:24:12.072,,,39.3345317347484,,,40.8742750626806,,0.770284837416667,427.966039109333,,,,,,,,,,,0.0601735519138306,76,
22:24:12.334,,,,,0,,,,,,,,,,,,,100,,,,
22:24:12.711,,,,,,,,,,,-1,,,,,,,,47.843137254902,,,
22:24:13.002,49.0185053022232,38.2414734153587,,,,,31.5414065430282,,,7605,,0.37758211387131,163.660519072759,0.381357935010023,164.92,90.7577688770184,,,,,,
22:24:13.274,,,39.9827981266989,,,40.43770069619,,0.796330896416667,427.992085168333,,,,,,,,,,,0.0482308771728897,78,
22:24:13.491,,,,,-0.03,,,,,,,,,,,,,97,,,,
22:24:13.912,,,,,,,,,,,-1,,,,,,,,45.4901960784314,,,
