time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
12:30:35.911,,,,,0.01,,,,,,,,,,,,,100,,,,
12:30:36.385,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:30:36.597,,,,,,,0,,,0,,,,,,0,,,,,,
12:30:36.862,,,,,,,,,,,,,,,,,,,,0.000189371347990353,0,
12:30:37.392,,,,,0.01,,,,,,,,,,,,,100,,,,
12:30:37.837,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:30:38.117,0,,,,,,0,,,0,,0,189.187955473533,0,191.08,0,,,,,,
12:30:38.384,,,,,,,,0,498.613615889278,,,,,,,,,,,0.000120526131980075,0,
12:30:38.597,,,,,0.01,,,,,,,,,,,,,100,,,,
12:30:39.146,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:30:39.429,,37.9427976783417,,,,,0,,,0,,0,189.187955473533,0,191.08,0,,,,,,
12:30:39.729,,,0,,,,,0,498.613615889278,,,,,,,,,,,8.61016079223241E-05,0,
12:30:39.999,,,,,0.01,,,,,,,,,,,,,100,,,,
12:30:40.472,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:30:40.759,,37.9427976783417,,,,,0,,,0,,0,189.187955473533,0,191.08,0,,,,,,
12:30:41.091,,,0,,,,,0,498.613615889278,,,,,,,,,,,8.61096269009726E-05,0,
12:30:41.331,,,,,0.01,,,,,,,,,,,,,100,,,,
12:30:41.900,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:30:42.122,,37.9427976783417,,,,,0,,,0,,0,189.187955473533,0,191.08,0,,,,,,
12:30:42.388,,,0,,,,,0,498.613615889278,,,,,,,,,,,0,0,
12:30:42.665,,,,,0.01,,,,,,,,,,,,,100,,,,
12:30:43.234,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:30:43.523,,37.9427976783417,,,,,0,,,0,,0,189.187955473533,0,191.08,0,,,,,,
12:30:43.863,,,0,,,,,0,498.613615889278,,,,,,,,,,,0,0,
12:30:44.051,,,,,0.01,,,,,,,,,,,,,100,,,,
12:30:44.522,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
12:30:44.769,,37.9428382305557,,,,,0.584651821272341,,,152,,0.000202198860406948,189.188157672393,0.000204220849011017,191.08,1.68228689472606,,,,,,
12:30:45.047,,,0,,,,,0,498.613615889278,,,,,,,,,,,0,0,
12:30:45.268,,,,,-0.37,,,,,,,,,,,,,62,,,,
12:30:45.692,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:30:45.889,,37.9431559631133,,,,,5.08976775383594,,,1992,,0.00178645665459356,189.189741930187,0.0018043212211395,191.08,14.6453825643501,,,,,,
12:30:46.123,,,0,,,,,0,498.613615889278,,,,,,,,,,,0,0,
12:30:46.321,,,,,-0.47,,,,,,,,,,,,,52,,,,
12:30:46.815,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
12:30:47.055,,37.9433827910448,,,,,3.49307483818447,,,1630,,0.00291745160591032,189.190872925139,0.00294662612196942,191.08,10.051031757306,,,,,,
12:30:47.342,,,0,,,,,0,498.613615889278,,,,,,,,,,,0,0,
12:30:47.636,,,,,0.06,,,,,,,,,,,,,105,,,,
12:30:48.235,,,,,,,,,,,-1,,,,,,,,41.9607843137255,,,
12:30:48.464,,37.945043332092,,,,,21.1556453847075,,,4889,,0.0111971353648096,189.199152608897,0.0113091067184577,191.08,60.873606624047,,,,,,
12:30:48.713,,,0,,,,,0,498.613615889278,,,,,,,,,,,0,0,
12:30:48.906,,,,,0.04,,,,,,,,,,,,,103,,,,
12:30:49.339,,,,,,,,,,,-1,,,,,,,,41.9607843137255,,,
12:30:49.558,,37.9467106946703,,,,,27.3448085781169,,,6442,,0.0195108322064317,189.207466305739,0.019705940528496,191.08,78.6824079494831,,,,,,
12:30:49.802,,,2.19295161978536,,,118.890472078769,,0.00695534566666667,498.620571234945,,,,,,,,,,,0.137015826302228,23,
12:30:50.001,,,,,-0.11,,,,,,,,,,,,,88,,,,
12:30:50.425,,,,,,,,,,,-1,,,,,,,,38.4313725490196,,,
