time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
16:21:14.433,,,,,0.02,,,,,,,,,,,,,100,,,,
16:21:14.891,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:21:15.241,,,,,,,0,,,0,,,,,,0,,,,,,
16:21:15.488,,,,,,,,,,,,,,,,,,,,0.000137885464609648,0,
16:21:15.773,,,,,0.02,,,,,,,,,,,,,100,,,,
16:21:16.263,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:21:16.485,0,,,,,,0,,,0,,0,230.108230468911,0,232.41,0,,,,,,
16:21:16.739,,,,,,,,0,609.622293564639,,,,,,,,,,,0.000103425062487929,0,
16:21:16.952,,,,,0.02,,,,,,,,,,,,,100,,,,
16:21:17.386,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:21:17.617,,37.746032731743,,,,,0,,,0,,0,230.108230468911,0,232.41,0,,,,,,
16:21:17.825,,,0,,,,,0,609.622293564639,,,,,,,,,,,8.61826427389959E-05,0,
16:21:18.069,,,,,0.02,,,,,,,,,,,,,100,,,,
16:21:18.476,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:21:18.698,,37.746032731743,,,,,0,,,0,,0,230.108230468911,0,232.41,0,,,,,,
16:21:18.896,,,0,,,,,0,609.622293564639,,,,,,,,,,,5.17066153121419E-05,0,
16:21:19.105,,,,,0.02,,,,,,,,,,,,,100,,,,
16:21:19.545,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
16:21:19.786,,37.7461166385949,,,,,1.69248585364731,,,447,,0.000511514875076769,230.108741983786,0.000516630023827537,232.41,4.86998700338233,,,,,,
16:21:20.001,,,0,,,,,0,609.622293564639,,,,,,,,,,,0,0,
16:21:20.262,,,,,-0.39,,,,,,,,,,,,,59,,,,
16:21:20.767,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
16:21:20.980,,37.7463497990845,,,,,4.28675186167444,,,1791,,0.0019329131995362,230.11016338211,0.00195224233153157,232.41,12.3347712526464,,,,,,
16:21:21.240,,,0,,,,,0,609.622293564639,,,,,,,,,,,0,0,
16:21:21.512,,,,,-0.45,,,,,,,,,,,,,53,,,,
16:21:21.967,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
16:21:22.186,,37.7465345097527,,,,,3.36274058917864,,,1564,,0.00305895061182572,230.111289419523,0.00308954011794397,232.41,9.6760058169791,,,,,,
16:21:22.454,,,0,,,,,0,609.622293564639,,,,,,,,,,,0,0,
16:21:22.683,,,,,-0.45,,,,,,,,,,,,,53,,,,
