time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
20:29:32.094,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:32.482,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:32.680,,,,,,,0,,,0,,,,,,0,,,,,,
20:29:32.918,,,,,,,,,,,,,,,,,,,,0.000183687175562889,0,
20:29:33.131,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:33.551,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:33.787,0,,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:34.011,,,,,,,,0,570.03977733675,,,,,,,,,,,0.000131199549231371,0,
20:29:34.247,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:34.716,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:34.956,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:35.244,,,0,,,,,0,570.03977733675,,,,,,,,,,,7.87222018197516E-05,0,
20:29:35.475,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:35.927,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:36.210,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:36.424,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:36.715,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:37.141,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:37.388,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:37.666,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:37.943,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:38.368,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:38.645,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:38.885,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:39.161,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:39.672,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:39.922,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:40.195,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:40.394,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:40.890,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:41.099,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:41.334,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:41.603,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:42.015,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:42.216,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:42.477,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:42.695,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:43.209,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:43.466,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:43.740,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:43.989,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:44.419,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:44.668,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:44.924,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:45.185,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:45.668,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:46.028,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:46.270,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:46.533,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:47.122,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:47.374,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:47.596,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:47.862,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:48.355,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:48.616,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:48.894,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:49.104,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:49.501,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:49.714,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:49.985,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:50.279,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:50.691,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:50.916,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:51.238,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:51.454,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:51.914,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:52.136,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:52.346,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:52.540,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:52.995,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:53.225,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:53.512,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:53.758,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:54.265,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:54.515,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:54.803,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:55.057,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:55.556,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:55.769,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:55.966,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:56.221,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:56.693,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:56.941,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:57.220,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:57.450,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:57.954,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:58.199,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:58.483,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:29:58.763,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:29:59.271,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:29:59.534,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:29:59.796,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:00.082,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:00.531,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:00.788,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:01.093,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:01.377,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:01.955,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:02.233,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:02.525,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:02.714,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:03.180,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:03.435,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:03.853,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:04.056,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:04.500,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:04.731,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:04.986,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:05.235,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:05.738,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:05.969,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:06.250,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:06.511,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:07.012,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:07.275,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:07.563,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:07.845,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:08.327,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:08.578,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:08.848,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:09.123,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:09.583,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:09.780,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:09.986,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:10.242,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:10.689,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:10.945,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:11.212,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:11.482,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:11.993,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:12.244,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:12.509,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:12.789,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:13.286,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:13.529,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:13.806,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:14.094,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:14.607,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:14.851,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:15.122,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:15.413,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:15.996,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:16.259,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:16.585,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:16.824,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:17.297,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:17.529,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:17.781,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:18.001,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:18.502,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:18.688,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:18.911,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:19.212,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:19.717,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:19.971,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:20.229,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:20.506,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:21.029,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:21.275,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:21.551,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:21.828,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:22.279,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:22.519,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:22.782,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:23.094,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:23.573,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:23.825,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
20:30:24.093,,,0,,,,,0,570.03977733675,,,,,,,,,,,0,0,
20:30:24.362,,,,,-0.02,,,,,,,,,,,,,98,,,,
20:30:24.819,,,,,,,,,,,1,,,,,,,,12.9411764705882,,,
20:30:25.066,,37.9628123634992,,,,,0,,,0,,0,216.403131067659,0,218.57,0,,,,,,
