time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
09:43:38.100,573.530666532336,38.0158774008369,,,,,21.4560477538388,,,6047,,0.0277214174134894,177.767949242731,0.0279986315876243,179.52,61.7379894076916,,,,,,
09:43:38.308,,,3.1555896722226,,,93.2871641471252,,0.0122426189722222,467.622420028167,,,,,,,,,,,0.129949547583189,23,
09:43:38.513,,,,,-0.05,,,,,,,,,,,,,95,,,,
09:43:38.953,,,,,,,,,,,-1,,,,,,,,35.6862745098039,,,
09:43:39.239,287.65317547166,38.0168778256705,,,,,23.6655030660048,,,5757,,0.0352162822344931,177.775444107552,0.035568445056838,179.52,68.0955129471733,,,,,,
09:43:39.616,,,4.94009457162675,,,98.60626277502,,0.0209602889722222,467.631137698167,,,,,,,,,,,0.134954730068617,24,
09:43:39.808,,,,,-0.5,,,,,,,,,,,,,50,,,,
09:43:40.218,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:43:40.479,180.199042827227,38.0167152556395,,,,,7.4209589713572,,,3430,,0.0377702401017653,177.777998065419,0.038147942502783,179.52,21.3531910268327,,,,,,
09:43:40.683,,,5.72772165092756,,,43.6526998315129,,0.0260001864166667,467.636177595611,,,,,,,,,,,,17,
09:43:40.950,,,,,-0.36,,,,,,,,,,,,,64,,,,
09:43:41.528,,,,,,,,,,,-1,,,,,,,,19.6078431372549,,,
09:43:41.807,156.923196498281,38.0169534921386,,,,,8.20831622758353,,,2964,,0.0408003236205453,177.781028148938,0.0412083268567508,179.52,23.6187459185193,,,,,,
09:43:42.096,,,6.14734215919672,,,74.6210566143957,,0.030317988,467.640495397195,,,,,,,,,,,,11,
09:43:42.305,,,,,-0.49,,,,,,,,,,,,,51,,,,
09:43:42.850,,,,,,,,,,,-1,,,,,,,,24.3137254901961,,,
09:43:43.141,145.700454825947,38.0173237821769,,,,,9.10752875460262,,,4127,,0.0441734464100761,177.784401271728,0.0446151808741769,179.52,26.2061550306395,,,,,,
09:43:43.423,,,6.55427967290305,,,75.8960729550218,,0.0347404776666667,467.644917886861,,,,,,,,,,,,12,
09:43:43.634,,,,,-0.09,,,,,,,,,,,,,91,,,,
09:43:44.216,,,,,,,,,,,-1,,,,,,,,32.9411764705882,,,
09:43:44.582,152.864886473088,38.018874367427,,,,,22.322547482127,,,5669,,0.0531059917453583,177.793333817063,0.0536370516628119,179.52,64.2312701675303,,,,,,
09:43:44.769,,,7.37470916088419,,,117.487092011195,,0.0418477369444444,467.652025146139,,,,,,,,,,,,19,
09:43:44.979,,,,,-0.25,,,,,,,,,,,,,75,,,,
09:43:45.411,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:43:45.664,137.837831614938,38.0192750759372,,,,,15.2205382983959,,,4690,,0.0576820131841453,177.797909838502,0.0582588333159868,179.52,43.7958305754426,,,,,,
09:43:45.925,,,8.21126733280196,,,66.1762534712865,,0.0492305241944444,467.659407933389,,,,,,,,,,,,23,
09:43:46.136,,,,,-0.64,,,,,,,,,,,,,36,,,,
09:43:46.534,,,,,,,,,,,-1,,,,,,,,20.3921568627451,,,
09:43:46.807,121.82711493951,38.0191654303121,,,,,7.22485526256308,,,4638,,0.0599761272956893,177.800203952613,0.0605758885686462,179.52,20.7889189467534,,,,,,
09:43:47.097,,,8.92138948292045,,,32.8402511934686,,0.05639226425,467.666569673445,,,,,,,,,,,,22,
09:43:47.316,,,,,-0.36,,,,,,,,,,,,,64,,,,
09:43:47.740,,,,,,,,,,,-1,,,,,,,,25.0980392156863,,,
09:43:48.056,115.129436721896,38.0196412255121,,,,,14.2593185748406,,,5149,,0.0649240961857482,177.805151921503,0.0655733371476057,179.52,41.030000922556,,,,,,
09:43:48.349,,,9.65572852297498,,,61.9970372819157,,0.0643927631388889,467.674570172333,,,,,,,,,,,,23,
09:43:48.539,,,,,-0.13,,,,,,,,,,,,,87,,,,
09:43:49.054,,,,,,,,,,,-1,,,,,,,,34.5098039215686,,,
09:43:49.340,112.297792860476,38.0205704602588,,,,,20.7201828659851,,,5504,,0.0723116517668462,177.812539477084,0.0730347682845147,179.52,59.6205995149667,,,,,,
09:43:49.639,,,10.3873780873382,,,86.3340952749381,,0.0729953544722222,467.683172763667,,,,,,,,,,,,24,
09:43:49.936,,,,,-0.35,,,,,,,,,,,,,65,,,,
09:43:50.445,,,,,,,,,,,-1,,,,,,,,16.4705882352941,,,
09:43:50.786,105.819716390041,38.0209256304062,,,,,12.2770354760835,,,4365,,0.0772434770804107,177.817471302398,0.0780159118512148,179.52,35.3261464961406,,,,,,
09:43:51.050,,,10.7893176566614,,,68.2057526449084,,0.0800461724722222,467.690223581667,,,,,,,,,,,,18,
09:43:51.240,,,,,-0.03,,,,,,,,,,,,,97,,,,
09:43:51.743,,,,,,,,,,,-1,,,,,,,,38.8235294117647,,,
09:43:52.081,107.985764094398,38.0223184770589,,,,,25.5698120069404,,,6092,,0.0864384709724484,177.82666629629,0.0873028556821729,179.52,73.5750032323038,,,,,,
09:43:52.336,,,11.3505719291879,,,111.17309568235,,0.0882672739444444,467.698444683139,,,,,,,,,,,,23,
09:43:52.539,,,,,-0.24,,,,,,,,,,,,,76,,,,
09:43:52.945,,,,,,,,,,,-1,,,,,,,,13.3333333333333,,,
09:43:53.245,103.550776857747,38.0227112779213,,,,,15.3445526914682,,,4666,,0.091401447880628,177.831629273198,0.0923154623594343,179.52,44.1526716569756,,,,,,
09:43:53.538,,,11.9122508431908,,,61.378210765873,,0.0966107156111111,467.706788124806,,,,,,,,,,,,25,
09:43:53.750,,,,,-0.72,,,,,,,,,,,,,28,,,,
09:43:54.161,,,,,,,,,,,-1,,,,,,,,14.1176470588235,,,
09:43:54.461,96.1992178711463,38.0223616790144,,,,,4.5482906087306,,,3754,,0.0929387527976063,177.833166578115,0.0938681403255824,179.52,13.0873272024049,,,,,,
09:43:54.758,,,12.2768141928516,,,21.658526708241,,0.103728588027778,467.713905997222,,,,,,,,,,,,21,
09:43:55.041,,,,,-0.21,,,,,,,,,,,,,79,,,,
09:43:55.555,,,,,,,,,,,-1,,,,,,,,30.1960784313725,,,
09:43:55.849,96.4170855044815,38.0232953577791,,,,,18.3499761685212,,,5368,,0.100012081411334,177.840239906729,0.101012202225447,179.52,52.8005272602391,,,,,,
09:43:56.143,,,12.7872521035377,,,76.4582340355051,,0.112959720027778,467.723137129222,,,,,,,,,,,,24,
09:43:56.354,,,,,-0.23,,,,,,,,,,,,,77,,,,
09:43:56.846,,,,,,,,,,,-1,,,,,,,,15.6862745098039,,,
09:43:57.184,93.6801842180928,38.0237868476446,,,,,15.6697334883764,,,4703,,0.105820873814264,177.846048699132,0.106879082552407,179.52,45.0883523016791,,,,,,
09:43:57.459,,,13.2727361541621,,,62.6789339535056,,0.122102215861111,467.732279625056,,,,,,,,,,,,25,
09:43:57.669,,,,,-0.32,,,,,,,,,,,,,68,,,,
09:43:58.291,,,,,,,,,,,-1,,,,,,,,27.843137254902,,,
09:43:58.546,91.8390961676463,38.0243941126611,,,,,16.6952970369486,,,5674,,0.112137571447513,177.852365396765,0.113258947161988,179.52,48.0393259490666,,,,,,
09:43:58.845,,,13.8639913385725,,,59.6260608462451,,0.132876034083333,467.743053443278,,,,,,,,,,,,28,
09:43:59.080,,,,,-0.19,,,,,,,,,,,,,81,,,,
09:43:59.567,,,,,,,,,,,-1,,,,,,,,32.156862745098,,,
09:43:59.834,89.6116580276154,38.0250008916807,,,,,19.385838190768,,,5531,,0.119072417263414,177.859300242581,0.120263141436049,179.52,55.781133907419,,,,,,
09:44:00.118,,,14.2960407720622,,,74.5609161183384,,0.142074879583333,467.752252288778,,,,,,,,,,,,26,
09:44:00.332,,,,,-0.73,,,,,,,,,,,,,27,,,,
09:44:00.784,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:01.026,84.7318952959948,38.0245332210013,,,,,3.9547437037154,,,3385,,0.120382738210461,177.860610563528,0.121586565592565,179.52,11.3794454454658,,,,,,
09:44:01.298,,,14.3823281984671,,,23.2631982571494,,0.147643950666667,467.757821359861,,,,,,,,,,,,17,
09:44:01.495,,,,,-0.61,,,,,,,,,,,,,39,,,,
09:44:01.946,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:02.170,82.1278824305007,38.0242673780333,,,,,2.75241853766216,,,1631,,0.121256850219266,177.861484675537,0.122469418721459,179.52,7.91985497391139,,,,,,
09:44:02.450,,,14.3103099580457,,,22.9368211471846,,0.151483976333333,467.761661385528,,,,,,,,,,,-0.0737898013097482,12,
09:44:02.711,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:03.255,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:03.511,80.9852055086368,38.0242593862924,,,,,3.81973850260383,,,1605,,0.122679609546205,177.862907434864,0.123906405641667,179.52,10.9909792297006,,,,,,
09:44:03.809,,,14.196312561633,,,34.7248954782166,,0.155636856138889,467.765814265333,,,,,,,,,,,-0.0970052913812053,11,
09:44:04.015,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:04.475,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:04.704,79.6289912403417,38.0241895537429,,,,,3.77690031378958,,,1587,,0.123932058541579,177.864159883859,0.125171379126995,179.52,10.8677159112367,,,,,,
09:44:04.963,,,13.9917717043449,,,53.9557187684226,,0.157881915583333,467.768059324778,,,,,,,,,,,-0.111077865888648,7,
09:44:05.154,,,,,-0.44,,,,,,,,,,,,,56,,,,
09:44:05.558,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:05.771,79.2241124702949,38.0242525811698,,,,,3.87707244217845,,,1600,,0.125080546371996,177.86530837169,0.126331351835716,179.52,11.1559528629983,,,,,,
09:44:06.059,,,13.7556085365036,,,77.5414488435691,,0.159403673638889,467.769581082833,,,,,,,,,,,-0.0713888684798471,5,
09:44:06.279,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:06.701,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:06.947,79.2321448112217,38.0243893506518,,,,,3.72930232621819,,,1567,,0.126298949531972,177.86652677485,0.127561939027291,179.52,10.730756668499,,,,,,
09:44:07.243,,,13.3761046106804,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,-0.0709166604216856,0,
09:44:07.434,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:07.851,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:08.087,79.9781550356958,38.0246435714801,,,,,3.75548121938246,,,1578,,0.127488117235505,177.867715942553,0.12876299840786,179.52,10.8060842520047,,,,,,
09:44:08.325,,,13.0469676281395,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,-0.0689890963568398,0,
09:44:08.526,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:08.985,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:09.237,80.7447838320674,38.02490481858,,,,,3.82687820073954,,,1608,,0.128710151700095,177.868937977018,0.129997253217096,179.52,11.0115231161113,,,,,,
09:44:09.487,,,12.7110898200784,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,-0.0438304531121384,0,
09:44:09.678,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:10.104,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:10.354,81.5008358269635,38.0251624613817,,,,,3.8839957858252,,,1632,,0.129915326354579,177.870143151672,0.131214479618125,179.52,11.1758742073965,,,,,,
09:44:10.585,,,12.409443819336,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,-0.0312947320953868,0,
09:44:10.776,,,,,-0.46,,,,,,,,,,,,,54,,,,
09:44:11.217,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:11.457,82.2389079519544,38.0254139771127,,,,,3.83908059391693,,,1643,,0.13109184043592,177.871319665754,0.132402758840279,179.52,11.0466344856131,,,,,,
09:44:11.703,,,12.1164245755933,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:11.903,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:12.376,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:12.616,83.0470963784735,38.0256893866507,,,,,4.0006108553751,,,1681,,0.132380122477715,177.872607947795,0.133703923702492,179.52,11.5114243521039,,,,,,
09:44:12.971,,,11.8004040698035,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:13.160,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:13.594,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:13.834,83.8676609117226,38.025969013643,,,,,3.86733649017522,,,1625,,0.133688132488292,177.873915957806,0.135025013813175,179.52,11.1279384724383,,,,,,
09:44:14.121,,,11.5278346304423,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:14.330,,,,,-0.44,,,,,,,,,,,,,56,,,,
09:44:14.797,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:15.055,84.7357603298403,38.0262648392844,,,,,4.08061874539282,,,1684,,0.13507191485161,177.875299740169,0.136422634000126,179.52,11.7416403883057,,,,,,
09:44:15.317,,,11.2574551476945,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:15.508,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:15.954,,,,,,,,,,,-1,,,,,,,,22.7450980392157,,,
09:44:16.497,86.9384344004775,38.0270154531611,,,,,8.7627895118924,,,3682,,0.138583058238497,177.878810883556,0.139968888820882,179.52,25.214196588011,,,,,,
09:44:16.708,,,10.9584573071272,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:16.909,,,,,-0.66,,,,,,,,,,,,,34,,,,
09:44:17.387,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:17.628,87.4363367467849,38.0271851252953,,,,,2.52753968183625,,,1718,,0.139376732869645,177.879604558187,0.140770500198341,179.52,7.27278480617698,,,,,,
09:44:17.913,,,10.7118847722544,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:18.137,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:18.679,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:18.979,88.3369604808736,38.0274920343753,,,,,3.82449830136097,,,1607,,0.140812360187446,177.881040185505,0.14222048378932,179.52,11.0046751539744,,,,,,
09:44:19.235,,,10.4538954631704,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:19.451,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:19.831,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:20.120,89.1100788750234,38.0277554929608,,,,,3.88637568520377,,,1633,,0.142044739309299,177.882272564627,0.143465186702392,179.52,11.1827221695334,,,,,,
09:44:20.415,,,10.2339075240993,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:20.687,,,,,-0.44,,,,,,,,,,,,,56,,,,
09:44:21.159,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:21.447,90.0156089319898,38.0280640739877,,,,,3.9182663368766,,,1617,,0.143488187486008,177.883716012804,0.144923069360868,179.52,11.2744848621677,,,,,,
09:44:21.754,,,9.99518903086657,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:22.008,,,,,-0.46,,,,,,,,,,,,,54,,,,
09:44:22.587,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:22.860,90.9560845346654,38.0283845635451,,,,,3.82038756607071,,,1635,,0.14498734014635,177.885215165464,0.146437213547813,179.52,10.992846855738,,,,,,
09:44:23.152,,,9.75760671861782,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:23.364,,,,,-0.46,,,,,,,,,,,,,54,,,,
09:44:23.756,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:23.976,91.7038564258021,38.0286393847035,,,,,3.84141722239771,,,1644,,0.146179316011261,177.886407141329,0.147641109171373,179.52,11.0533579393475,,,,,,
09:44:24.249,,,9.57897256292373,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:24.429,,,,,-0.45,,,,,,,,,,,,,55,,,,
09:44:24.867,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:25.055,92.4226613267986,38.028884334667,,,,,3.82449830136097,,,1607,,0.147325117429746,177.887552942747,0.148798368604043,179.52,11.0046751539744,,,,,,
09:44:25.349,,,9.40619676727594,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:25.578,,,,,-0.32,,,,,,,,,,,,,68,,,,
09:44:25.975,,,,,,,,,,,-1,,,,,,,,22.3529411764706,,,
09:44:26.184,94.6138412441192,38.0296310316361,,,,,11.1429485158485,,,3787,,0.150817938713992,177.891045764032,0.152326118101132,179.52,32.0629057753111,,,,,,
09:44:26.387,,,9.24888945935788,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:26.581,,,,,-0.3,,,,,,,,,,,,,70,,,,
09:44:26.986,,,,,,,,,,,-1,,,,,,,,21.5686274509804,,,
09:44:27.194,96.6757427041751,38.0303336738786,,,,,11.7099703605171,,,3866,,0.154104685388135,177.894332510706,0.155645732242017,179.52,33.6944638815246,,,,,,
09:44:27.386,,,9.1022438303146,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:27.610,,,,,-0.32,,,,,,,,,,,,,68,,,,
09:44:27.998,,,,,,,,,,,-1,,,,,,,,39.6078431372549,,,
09:44:28.229,99.195239904803,38.0311922528152,,,,,13.9647303026715,,,4746,,0.158120856483165,177.898348681801,0.159702065047997,179.52,40.1823477184121,,,,,,
09:44:28.482,,,8.94681533501816,,,,,0.159403673638889,467.769581082833,,,,,,,,,,,0,0,
09:44:28.674,,,,,0.03,,,,,,,,,,,,,103,,,,
09:44:29.101,,,,,,,,,,,-1,,,,,,,,44.7058823529412,,,
09:44:29.345,104.858101778974,38.0331220084525,,,,,29.1169438534536,,,6533,,0.167147666343689,177.907375491661,0.168819143007126,179.52,83.7815795263249,,,,,,
09:44:29.621,,,9.19222240076291,,,126.595408058494,,0.166686861305556,467.7768642705,,,,,,,,,,,0.152492722970661,23,
09:44:29.811,,,,,-0.29,,,,,,,,,,,,,71,,,,
09:44:30.229,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:30.459,103.193900556275,38.033569440564,,,,,15.7175478304368,,,5116,,0.172010673896032,177.912238499214,0.173730780634992,179.52,45.2259340864292,,,,,,
09:44:30.723,,,9.48777669962601,,,58.2131401127287,,0.174949918805556,467.785127328,,,,,,,,,,,0.176357147236304,27,
09:44:30.911,,,,,-0.72,,,,,,,,,,,,,28,,,,
09:44:31.330,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:31.564,99.1511304148606,38.033208465545,,,,,4.73850947542498,,,3911,,0.173464822155589,177.913692647473,0.175199470377145,179.52,13.6346661397458,,,,,,
09:44:31.844,,,9.69700006480562,,,21.5386794337499,,0.18184870875,467.792026117945,,,,,,,,,,,,22,
09:44:32.052,,,,,-0.68,,,,,,,,,,,,,32,,,,
09:44:32.466,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:32.714,96.2221237418762,38.032971188358,,,,,4.73695172310446,,,3421,,0.174978689556429,177.915206514874,0.176728476451993,179.52,13.6301838372562,,,,,,
09:44:33.015,,,9.82060948467421,,,27.8644219006145,,0.187337612083333,467.797515021278,,,,,,,,,,,,17,
09:44:33.275,,,,,-0.63,,,,,,,,,,,,,37,,,,
09:44:33.758,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:34.047,93.9202632542735,38.032732131052,,,,,2.61767296193734,,,1635,,0.175947978442936,177.916175803761,0.177707458227366,179.52,7.5321358085612,,,,,,
09:44:34.347,,,9.88113895675273,,,20.1359458610565,,0.192150472083333,467.802327881278,,,,,,,,,,,-0.0599358998874112,13,
09:44:34.569,,,,,-0.44,,,,,,,,,,,,,56,,,,
09:44:34.997,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:35.235,92.222754685473,38.032609861011,,,,,3.81407001499305,,,1574,,0.177206458496391,177.917434283814,0.178978523081355,179.52,10.9746686289746,,,,,,
09:44:35.504,,,9.89932223696141,,,34.6733637726641,,0.195684807222222,467.805862216417,,,,,,,,,,,-0.0948000679671309,11,
09:44:35.688,,,,,-0.43,,,,,,,,,,,,,57,,,,
09:44:36.108,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:36.348,91.1955067407951,38.032589573358,,,,,4.04003064326377,,,1638,,0.178455751561054,177.918683576879,0.180240309076664,179.52,11.6248515067712,,,,,,
09:44:36.628,,,9.90088981042576,,,40.4003064326377,,0.198805583333333,467.808982992528,,,,,,,,,,,-0.0710492934472222,10,
09:44:36.840,,,,,-0.44,,,,,,,,,,,,,56,,,,
09:44:37.229,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:37.483,90.3982055366631,38.0326053952665,,,,,4.00065412627289,,,1651,,0.179716679840029,177.919944505158,0.181513846638429,179.52,11.5115488605064,,,,,,
09:44:37.734,,,9.87224141422488,,,50.0081765784112,,0.201263521777778,467.811440930972,,,,,,,,,,,-0.0540214796296185,8,
09:44:37.947,,,,,-0.44,,,,,,,,,,,,,56,,,,
09:44:38.396,,,,,,,,,,,-1,,,,,,,,12.9411764705882,,,
09:44:38.634,89.9209555098637,38.0326752063009,,,,,3.94492120991658,,,1628,,0.18097808187538,177.921205907193,0.182787862694134,179.52,11.3511820381008,,,,,,
09:44:38.920,,,9.7947747287077,,,78.8984241983316,,0.202910421361111,467.813087830556,,,,,,,,,,,-0.0495609578900368,5,
09:44:39.118,,,,,-0.44,,,,,,,,,,,,,56,,,,
